"Step","AnymalD-ArmLess-Variable4 - Episode_Termination/base_contact","AnymalD-ArmLess-Variable4 - Episode_Termination/base_contact__MIN","AnymalD-ArmLess-Variable4 - Episode_Termination/base_contact__MAX"
"6322","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6323","0.125","0.125","0.125"
"6324","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6325","0.125","0.125","0.125"
"6326","0.125","0.125","0.125"
"6327","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6328","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6329","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6331","0","0","0"
"6332","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6333","0","0","0"
"6334","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6335","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6336","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6337","0.125","0.125","0.125"
"6338","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6339","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6340","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6341","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6342","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6343","0.125","0.125","0.125"
"6344","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6345","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6346","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6347","0.125","0.125","0.125"
"6348","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6349","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6350","0","0","0"
"6351","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6352","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6353","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6354","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6355","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6356","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6357","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6358","0","0","0"
"6359","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6360","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6361","0.125","0.125","0.125"
"6362","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6363","0","0","0"
"6364","0.125","0.125","0.125"
"6365","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6366","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6367","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6368","0.125","0.125","0.125"
"6369","0","0","0"
"6370","0.125","0.125","0.125"
"6371","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6372","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6373","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6374","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"6375","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6376","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6379","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6380","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6381","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6382","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6383","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6384","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6385","0.125","0.125","0.125"
"6386","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6387","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6389","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6390","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6391","0.125","0.125","0.125"
"6392","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6393","0.25","0.25","0.25"
"6394","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6395","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6396","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6397","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6398","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6399","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6400","0.125","0.125","0.125"
"6401","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6402","0.125","0.125","0.125"
"6403","0.125","0.125","0.125"
"6404","0","0","0"
"6405","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6406","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6407","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6408","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6409","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6410","0","0","0"
"6411","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6412","0","0","0"
"6413","0","0","0"
"6415","0","0","0"
"6416","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6417","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6418","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6420","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6421","0.25","0.25","0.25"
"6422","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6423","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6424","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6425","0.125","0.125","0.125"
"6426","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6427","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6428","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6429","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6431","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6432","0","0","0"
"6433","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6434","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6435","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6436","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6437","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6438","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6439","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6440","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6441","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6442","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6443","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6444","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6445","0","0","0"
"6446","0","0","0"
"6447","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6448","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6449","0","0","0"
"6450","0","0","0"
"6451","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6452","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"6453","0","0","0"
"6454","0","0","0"
"6455","0","0","0"
"6456","0","0","0"
"6457","0","0","0"
"6458","0.125","0.125","0.125"
"6459","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6460","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6461","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6462","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6463","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6464","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6465","0.125","0.125","0.125"
"6466","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6467","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6469","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6470","0.125","0.125","0.125"
"6471","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6472","0.125","0.125","0.125"
"6473","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6474","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6475","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6476","0","0","0"
"6477","0.125","0.125","0.125"
"6478","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6479","0","0","0"
"6480","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6481","0","0","0"
"6482","0","0","0"
"6483","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6484","0","0","0"
"6485","0","0","0"
"6486","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6487","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6488","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6489","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6490","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6491","0.125","0.125","0.125"
"6492","0.125","0.125","0.125"
"6493","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6494","0.125","0.125","0.125"
"6495","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6496","0","0","0"
"6497","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6498","0.125","0.125","0.125"
"6499","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6500","0","0","0"
"6501","0","0","0"
"6502","0","0","0"
"6503","0.125","0.125","0.125"
"6504","0","0","0"
"6505","0","0","0"
"6506","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6507","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6508","0","0","0"
"6509","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6510","0","0","0"
"6511","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6512","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6513","0","0","0"
"6514","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6515","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6516","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6517","0","0","0"
"6518","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6519","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6520","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6521","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6522","0","0","0"
"6523","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6524","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6525","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6527","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6528","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6530","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6531","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6532","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6533","0","0","0"
"6534","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6536","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6537","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6538","0","0","0"
"6539","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6540","0","0","0"
"6541","0","0","0"
"6543","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6544","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6545","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6546","0.125","0.125","0.125"
"6547","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6548","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6549","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6550","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6551","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6552","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6553","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6555","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6556","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6557","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6558","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6559","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6560","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6561","0.125","0.125","0.125"
"6562","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6563","0","0","0"
"6564","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6565","0","0","0"
"6566","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6567","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6568","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6569","0.125","0.125","0.125"
"6570","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6571","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6572","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6574","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6575","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6577","0.125","0.125","0.125"
"6578","0","0","0"
"6579","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6580","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6581","0","0","0"
"6582","0","0","0"
"6583","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6584","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6585","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6586","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6587","0","0","0"
"6588","0","0","0"
"6589","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6590","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6591","0","0","0"
"6592","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6593","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6594","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6595","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6596","0","0","0"
"6597","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6598","0","0","0"
"6599","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6600","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6601","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6602","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6603","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6604","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6605","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6606","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6607","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6608","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6609","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6610","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6611","0.125","0.125","0.125"
"6613","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6614","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6615","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6616","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6617","0.125","0.125","0.125"
"6618","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6619","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6620","0.125","0.125","0.125"
"6621","0","0","0"
"6622","0","0","0"
"6623","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6624","0.125","0.125","0.125"
"6625","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6626","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6627","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6628","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6629","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6630","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6631","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6633","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6634","0","0","0"
"6635","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6636","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6637","0","0","0"
"6638","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6639","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6640","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6641","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6642","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6643","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6644","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6645","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6646","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6647","0","0","0"
"6648","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6649","0","0","0"
"6650","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6651","0","0","0"
"6652","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6653","0.125","0.125","0.125"
"6654","0","0","0"
"6655","0","0","0"
"6656","0","0","0"
"6657","0.125","0.125","0.125"
"6658","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6659","0.125","0.125","0.125"
"6660","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6661","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6662","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6663","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6664","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6665","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6666","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6667","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6668","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6669","0","0","0"
"6670","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6671","0","0","0"
"6672","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6673","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6674","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6675","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6676","0","0","0"
"6677","0.125","0.125","0.125"
"6678","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6679","0","0","0"
"6680","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6681","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6682","0","0","0"
"6684","0.125","0.125","0.125"
"6685","0.125","0.125","0.125"
"6686","0.125","0.125","0.125"
"6687","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6688","0","0","0"
"6689","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6690","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6691","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6692","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6693","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6694","0.125","0.125","0.125"
"6695","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6697","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6698","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6699","0.125","0.125","0.125"
"6701","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6702","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6703","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6704","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6705","0","0","0"
"6706","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6707","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6708","0","0","0"
"6709","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6710","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6711","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6712","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6713","0.125","0.125","0.125"
"6714","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6715","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6716","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6717","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6719","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6720","0.125","0.125","0.125"
"6721","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6722","0","0","0"
"6723","0","0","0"
"6724","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6725","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6726","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6727","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6728","0.125","0.125","0.125"
"6729","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6730","0","0","0"
"6731","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6732","0","0","0"
"6733","0.125","0.125","0.125"
"6734","0","0","0"
"6735","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6736","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6737","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"6738","0.125","0.125","0.125"
"6740","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6741","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6743","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6744","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6745","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6746","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6747","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6748","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6749","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6750","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6751","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6752","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6753","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6754","0.125","0.125","0.125"
"6755","0","0","0"
"6756","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6757","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6758","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6759","0.125","0.125","0.125"
"6760","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6761","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6762","0","0","0"
"6763","0.125","0.125","0.125"
"6764","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6765","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6766","0.125","0.125","0.125"
"6767","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6768","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6769","0.125","0.125","0.125"
"6770","0.125","0.125","0.125"
"6772","0.125","0.125","0.125"
"6773","0.125","0.125","0.125"
"6774","0.25","0.25","0.25"
"6775","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6776","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6777","0.125","0.125","0.125"
"6778","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6779","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6781","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6782","0","0","0"
"6783","0.125","0.125","0.125"
"6784","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6785","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6786","0.125","0.125","0.125"
"6787","0","0","0"
"6788","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6789","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6790","0","0","0"
"6791","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6792","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6793","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6794","0","0","0"
"6795","0","0","0"
"6796","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6797","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6798","0.125","0.125","0.125"
"6799","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6800","0.125","0.125","0.125"
"6801","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6802","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6804","0","0","0"
"6805","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6806","0","0","0"
"6807","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6808","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6809","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6810","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6811","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6812","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6813","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6814","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6815","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6816","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6817","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6818","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6819","0","0","0"
"6820","0.25","0.25","0.25"
"6821","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6823","0","0","0"
"6824","0.125","0.125","0.125"
"6825","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6826","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6827","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6828","0.125","0.125","0.125"
"6829","0","0","0"
"6830","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6831","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6832","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6833","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6834","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6835","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6836","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6837","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6838","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6839","0.125","0.125","0.125"
"6840","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6841","0.125","0.125","0.125"
"6842","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6843","0","0","0"
"6844","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6845","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6846","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6847","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"6848","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6849","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6850","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6851","0","0","0"
"6852","0.125","0.125","0.125"
"6853","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6854","0.125","0.125","0.125"
"6855","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6856","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6857","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6858","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6859","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6860","0","0","0"
"6861","0.125","0.125","0.125"
"6862","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6863","0","0","0"
"6865","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6866","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6867","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6868","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6869","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6871","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6872","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"6873","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6874","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6875","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"6876","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"6877","0.0833333358168602","0.0833333358168602","0.0833333358168602"
