"Step","AnymalD-ArmLess-Variable4 - Episode_Reward/payload_2_target","AnymalD-ArmLess-Variable4 - Episode_Reward/payload_2_target__MIN","AnymalD-ArmLess-Variable4 - Episode_Reward/payload_2_target__MAX"
"9632","6.525781154632568","6.525781154632568","6.525781154632568"
"9633","6.471663475036621","6.471663475036621","6.471663475036621"
"9634","6.4645795822143555","6.4645795822143555","6.4645795822143555"
"9635","6.488613128662109","6.488613128662109","6.488613128662109"
"9636","6.219841957092285","6.219841957092285","6.219841957092285"
"9637","6.423501491546631","6.423501491546631","6.423501491546631"
"9638","6.412571907043457","6.412571907043457","6.412571907043457"
"9639","6.296393394470215","6.296393394470215","6.296393394470215"
"9640","6.418963432312012","6.418963432312012","6.418963432312012"
"9641","6.491089820861816","6.491089820861816","6.491089820861816"
"9642","6.562844753265381","6.562844753265381","6.562844753265381"
"9644","6.515490531921387","6.515490531921387","6.515490531921387"
"9645","6.389886856079102","6.389886856079102","6.389886856079102"
"9646","6.450589656829834","6.450589656829834","6.450589656829834"
"9647","6.322862148284912","6.322862148284912","6.322862148284912"
"9648","6.354508876800537","6.354508876800537","6.354508876800537"
"9649","6.49564266204834","6.49564266204834","6.49564266204834"
"9650","6.452606201171875","6.452606201171875","6.452606201171875"
"9651","6.343410491943359","6.343410491943359","6.343410491943359"
"9652","6.4938764572143555","6.4938764572143555","6.4938764572143555"
"9653","6.431947231292725","6.431947231292725","6.431947231292725"
"9654","6.349061489105225","6.349061489105225","6.349061489105225"
"9655","6.4230170249938965","6.4230170249938965","6.4230170249938965"
"9656","6.534302711486816","6.534302711486816","6.534302711486816"
"9657","6.420810699462891","6.420810699462891","6.420810699462891"
"9658","6.508294105529785","6.508294105529785","6.508294105529785"
"9659","6.4584150314331055","6.4584150314331055","6.4584150314331055"
"9660","6.375274658203125","6.375274658203125","6.375274658203125"
"9661","6.516580581665039","6.516580581665039","6.516580581665039"
"9662","6.445904731750488","6.445904731750488","6.445904731750488"
"9663","6.399630546569824","6.399630546569824","6.399630546569824"
"9664","6.560658931732178","6.560658931732178","6.560658931732178"
"9665","6.470921993255615","6.470921993255615","6.470921993255615"
"9666","6.499927043914795","6.499927043914795","6.499927043914795"
"9667","6.493914604187012","6.493914604187012","6.493914604187012"
"9668","6.2418341636657715","6.2418341636657715","6.2418341636657715"
"9669","6.438168525695801","6.438168525695801","6.438168525695801"
"9670","6.466526031494141","6.466526031494141","6.466526031494141"
"9671","6.486606597900391","6.486606597900391","6.486606597900391"
"9672","6.495145320892334","6.495145320892334","6.495145320892334"
"9673","6.360127925872803","6.360127925872803","6.360127925872803"
"9674","6.544707775115967","6.544707775115967","6.544707775115967"
"9675","6.246761322021484","6.246761322021484","6.246761322021484"
"9676","6.410956859588623","6.410956859588623","6.410956859588623"
"9677","6.547492980957031","6.547492980957031","6.547492980957031"
"9678","6.497275352478027","6.497275352478027","6.497275352478027"
"9679","6.472810745239258","6.472810745239258","6.472810745239258"
"9680","6.455138683319092","6.455138683319092","6.455138683319092"
"9681","6.368307113647461","6.368307113647461","6.368307113647461"
"9682","6.475366115570068","6.475366115570068","6.475366115570068"
"9683","6.39447546005249","6.39447546005249","6.39447546005249"
"9684","6.472979545593262","6.472979545593262","6.472979545593262"
"9685","6.4302077293396","6.4302077293396","6.4302077293396"
"9686","6.385146617889404","6.385146617889404","6.385146617889404"
"9687","6.487457275390625","6.487457275390625","6.487457275390625"
"9688","6.5068206787109375","6.5068206787109375","6.5068206787109375"
"9689","6.319387435913086","6.319387435913086","6.319387435913086"
"9690","6.435584545135498","6.435584545135498","6.435584545135498"
"9692","6.45370626449585","6.45370626449585","6.45370626449585"
"9693","6.356983184814453","6.356983184814453","6.356983184814453"
"9694","6.445725917816162","6.445725917816162","6.445725917816162"
"9695","6.4280548095703125","6.4280548095703125","6.4280548095703125"
"9696","6.403697967529297","6.403697967529297","6.403697967529297"
"9697","6.335195541381836","6.335195541381836","6.335195541381836"
"9698","6.532585144042969","6.532585144042969","6.532585144042969"
"9699","6.474307060241699","6.474307060241699","6.474307060241699"
"9700","6.5046234130859375","6.5046234130859375","6.5046234130859375"
"9701","6.518301963806152","6.518301963806152","6.518301963806152"
"9702","6.457254409790039","6.457254409790039","6.457254409790039"
"9704","6.519432067871094","6.519432067871094","6.519432067871094"
"9705","6.322490692138672","6.322490692138672","6.322490692138672"
"9706","6.4752044677734375","6.4752044677734375","6.4752044677734375"
"9707","6.275781631469727","6.275781631469727","6.275781631469727"
"9708","6.522256374359131","6.522256374359131","6.522256374359131"
"9709","6.350771903991699","6.350771903991699","6.350771903991699"
"9710","6.398174285888672","6.398174285888672","6.398174285888672"
"9711","6.048942565917969","6.048942565917969","6.048942565917969"
"9712","6.379989147186279","6.379989147186279","6.379989147186279"
"9713","6.483232021331787","6.483232021331787","6.483232021331787"
"9714","6.519701957702637","6.519701957702637","6.519701957702637"
"9715","6.477294921875","6.477294921875","6.477294921875"
"9716","6.535275936126709","6.535275936126709","6.535275936126709"
"9717","6.498668670654297","6.498668670654297","6.498668670654297"
"9718","6.455615520477295","6.455615520477295","6.455615520477295"
"9719","6.415667533874512","6.415667533874512","6.415667533874512"
"9720","6.465389251708984","6.465389251708984","6.465389251708984"
"9721","6.517622947692871","6.517622947692871","6.517622947692871"
"9723","6.431971549987793","6.431971549987793","6.431971549987793"
"9724","6.388627529144287","6.388627529144287","6.388627529144287"
"9725","6.368539810180664","6.368539810180664","6.368539810180664"
"9726","6.397875785827637","6.397875785827637","6.397875785827637"
"9728","6.523512840270996","6.523512840270996","6.523512840270996"
"9729","6.527508735656738","6.527508735656738","6.527508735656738"
"9730","6.459827423095703","6.459827423095703","6.459827423095703"
"9731","6.495250225067139","6.495250225067139","6.495250225067139"
"9732","6.531454086303711","6.531454086303711","6.531454086303711"
"9733","6.3583197593688965","6.3583197593688965","6.3583197593688965"
"9735","6.510272026062012","6.510272026062012","6.510272026062012"
"9736","6.4329657554626465","6.4329657554626465","6.4329657554626465"
"9737","6.35308837890625","6.35308837890625","6.35308837890625"
"9738","6.507846355438232","6.507846355438232","6.507846355438232"
"9739","6.542949676513672","6.542949676513672","6.542949676513672"
"9740","6.3625030517578125","6.3625030517578125","6.3625030517578125"
"9741","6.465616226196289","6.465616226196289","6.465616226196289"
"9742","6.516985893249512","6.516985893249512","6.516985893249512"
"9743","6.334782600402832","6.334782600402832","6.334782600402832"
"9744","6.325992584228516","6.325992584228516","6.325992584228516"
"9745","6.437268257141113","6.437268257141113","6.437268257141113"
"9747","6.491578578948975","6.491578578948975","6.491578578948975"
"9748","6.314482688903809","6.314482688903809","6.314482688903809"
"9749","6.259451866149902","6.259451866149902","6.259451866149902"
"9750","6.410233974456787","6.410233974456787","6.410233974456787"
"9751","6.490639686584473","6.490639686584473","6.490639686584473"
"9752","6.4168524742126465","6.4168524742126465","6.4168524742126465"
"9753","6.123298168182373","6.123298168182373","6.123298168182373"
"9754","6.4148101806640625","6.4148101806640625","6.4148101806640625"
"9755","6.4587554931640625","6.4587554931640625","6.4587554931640625"
"9756","6.359698295593262","6.359698295593262","6.359698295593262"
"9757","6.484167098999023","6.484167098999023","6.484167098999023"
"9758","6.501659393310547","6.501659393310547","6.501659393310547"
"9759","6.505560874938965","6.505560874938965","6.505560874938965"
"9760","6.53500509262085","6.53500509262085","6.53500509262085"
"9761","6.4385480880737305","6.4385480880737305","6.4385480880737305"
"9762","6.496232509613037","6.496232509613037","6.496232509613037"
"9763","6.450215816497803","6.450215816497803","6.450215816497803"
"9764","6.488244533538818","6.488244533538818","6.488244533538818"
"9765","6.499574184417725","6.499574184417725","6.499574184417725"
"9766","6.427451133728027","6.427451133728027","6.427451133728027"
"9767","6.49700927734375","6.49700927734375","6.49700927734375"
"9768","6.4637861251831055","6.4637861251831055","6.4637861251831055"
"9769","6.4500651359558105","6.4500651359558105","6.4500651359558105"
"9770","6.2717437744140625","6.2717437744140625","6.2717437744140625"
"9771","6.431071758270264","6.431071758270264","6.431071758270264"
"9772","6.438352584838867","6.438352584838867","6.438352584838867"
"9774","6.454911231994629","6.454911231994629","6.454911231994629"
"9775","6.476108551025391","6.476108551025391","6.476108551025391"
"9776","6.441107749938965","6.441107749938965","6.441107749938965"
"9777","6.473499298095703","6.473499298095703","6.473499298095703"
"9778","6.450529098510742","6.450529098510742","6.450529098510742"
"9779","6.425839900970459","6.425839900970459","6.425839900970459"
"9780","6.471636772155762","6.471636772155762","6.471636772155762"
"9781","6.489232540130615","6.489232540130615","6.489232540130615"
"9782","6.505008697509766","6.505008697509766","6.505008697509766"
"9783","6.412311553955078","6.412311553955078","6.412311553955078"
"9784","6.460141658782959","6.460141658782959","6.460141658782959"
"9785","6.462475776672363","6.462475776672363","6.462475776672363"
"9786","6.498368740081787","6.498368740081787","6.498368740081787"
"9787","6.362239837646484","6.362239837646484","6.362239837646484"
"9788","6.415238857269287","6.415238857269287","6.415238857269287"
"9790","6.182055473327637","6.182055473327637","6.182055473327637"
"9791","6.452173233032227","6.452173233032227","6.452173233032227"
"9792","6.402032852172852","6.402032852172852","6.402032852172852"
"9793","6.3997111320495605","6.3997111320495605","6.3997111320495605"
"9795","6.3581366539001465","6.3581366539001465","6.3581366539001465"
"9796","6.433635711669922","6.433635711669922","6.433635711669922"
"9797","6.447871208190918","6.447871208190918","6.447871208190918"
"9798","6.3613080978393555","6.3613080978393555","6.3613080978393555"
"9799","6.438287258148193","6.438287258148193","6.438287258148193"
"9800","6.351647853851318","6.351647853851318","6.351647853851318"
"9801","6.376903057098389","6.376903057098389","6.376903057098389"
"9802","6.411635398864746","6.411635398864746","6.411635398864746"
"9803","6.440878868103027","6.440878868103027","6.440878868103027"
"9804","6.450898170471191","6.450898170471191","6.450898170471191"
"9806","6.464974403381348","6.464974403381348","6.464974403381348"
"9807","6.478288650512695","6.478288650512695","6.478288650512695"
"9808","6.445892333984375","6.445892333984375","6.445892333984375"
"9809","6.465163230895996","6.465163230895996","6.465163230895996"
"9811","6.381222724914551","6.381222724914551","6.381222724914551"
"9812","6.453293800354004","6.453293800354004","6.453293800354004"
"9813","6.468568801879883","6.468568801879883","6.468568801879883"
"9814","6.4139723777771","6.4139723777771","6.4139723777771"
"9815","6.392767906188965","6.392767906188965","6.392767906188965"
"9816","6.478283882141113","6.478283882141113","6.478283882141113"
"9817","6.503719329833984","6.503719329833984","6.503719329833984"
"9818","6.362556457519531","6.362556457519531","6.362556457519531"
"9819","6.25073766708374","6.25073766708374","6.25073766708374"
"9820","6.494985103607178","6.494985103607178","6.494985103607178"
"9821","6.463822364807129","6.463822364807129","6.463822364807129"
"9822","6.514701843261719","6.514701843261719","6.514701843261719"
"9823","6.457803249359131","6.457803249359131","6.457803249359131"
"9824","6.42855978012085","6.42855978012085","6.42855978012085"
"9825","6.3738226890563965","6.3738226890563965","6.3738226890563965"
"9826","6.510807037353516","6.510807037353516","6.510807037353516"
"9827","6.484454154968262","6.484454154968262","6.484454154968262"
"9828","6.247386455535889","6.247386455535889","6.247386455535889"
"9829","6.362155914306641","6.362155914306641","6.362155914306641"
"9830","6.363189220428467","6.363189220428467","6.363189220428467"
"9832","6.5023345947265625","6.5023345947265625","6.5023345947265625"
"9833","6.163944244384766","6.163944244384766","6.163944244384766"
"9834","6.39022970199585","6.39022970199585","6.39022970199585"
"9835","6.43402099609375","6.43402099609375","6.43402099609375"
"9838","6.402040004730225","6.402040004730225","6.402040004730225"
"9839","6.501900672912598","6.501900672912598","6.501900672912598"
"9840","6.441251277923584","6.441251277923584","6.441251277923584"
"9841","6.266076564788818","6.266076564788818","6.266076564788818"
"9842","6.501733303070068","6.501733303070068","6.501733303070068"
"9843","6.521674633026123","6.521674633026123","6.521674633026123"
"9844","6.229605674743652","6.229605674743652","6.229605674743652"
"9845","6.36581563949585","6.36581563949585","6.36581563949585"
"9847","6.378475189208984","6.378475189208984","6.378475189208984"
"9848","6.520689964294434","6.520689964294434","6.520689964294434"
"9850","6.511136054992676","6.511136054992676","6.511136054992676"
"9851","6.494904518127441","6.494904518127441","6.494904518127441"
"9852","6.455195903778076","6.455195903778076","6.455195903778076"
"9853","6.388374328613281","6.388374328613281","6.388374328613281"
"9854","6.349207878112793","6.349207878112793","6.349207878112793"
"9855","6.502538681030273","6.502538681030273","6.502538681030273"
"9856","6.2861328125","6.2861328125","6.2861328125"
"9857","6.363753795623779","6.363753795623779","6.363753795623779"
"9858","6.401491165161133","6.401491165161133","6.401491165161133"
"9859","6.420313835144043","6.420313835144043","6.420313835144043"
"9860","6.432353973388672","6.432353973388672","6.432353973388672"
"9861","6.421938896179199","6.421938896179199","6.421938896179199"
"9862","6.440003395080566","6.440003395080566","6.440003395080566"
"9863","6.335319519042969","6.335319519042969","6.335319519042969"
"9864","6.539458751678467","6.539458751678467","6.539458751678467"
"9865","6.534804344177246","6.534804344177246","6.534804344177246"
"9866","6.415933609008789","6.415933609008789","6.415933609008789"
"9867","6.414172172546387","6.414172172546387","6.414172172546387"
"9868","6.432849407196045","6.432849407196045","6.432849407196045"
"9869","6.39633321762085","6.39633321762085","6.39633321762085"
"9870","6.505297660827637","6.505297660827637","6.505297660827637"
"9871","6.5064897537231445","6.5064897537231445","6.5064897537231445"
"9872","6.2184953689575195","6.2184953689575195","6.2184953689575195"
"9873","6.466416835784912","6.466416835784912","6.466416835784912"
"9875","6.534633636474609","6.534633636474609","6.534633636474609"
"9876","6.549737453460693","6.549737453460693","6.549737453460693"
"9877","6.523634910583496","6.523634910583496","6.523634910583496"
"9878","6.520005702972412","6.520005702972412","6.520005702972412"
"9879","6.470310211181641","6.470310211181641","6.470310211181641"
"9881","6.4315080642700195","6.4315080642700195","6.4315080642700195"
"9882","6.345390319824219","6.345390319824219","6.345390319824219"
"9883","6.45428991317749","6.45428991317749","6.45428991317749"
"9884","6.542533874511719","6.542533874511719","6.542533874511719"
"9885","6.471485137939453","6.471485137939453","6.471485137939453"
"9886","6.446341514587402","6.446341514587402","6.446341514587402"
"9887","6.445460796356201","6.445460796356201","6.445460796356201"
"9888","6.53129768371582","6.53129768371582","6.53129768371582"
"9889","6.349893093109131","6.349893093109131","6.349893093109131"
"9890","6.456445217132568","6.456445217132568","6.456445217132568"
"9891","6.468306541442871","6.468306541442871","6.468306541442871"
"9892","6.448403358459473","6.448403358459473","6.448403358459473"
"9893","6.424140453338623","6.424140453338623","6.424140453338623"
"9894","6.5513200759887695","6.5513200759887695","6.5513200759887695"
"9895","6.460046291351318","6.460046291351318","6.460046291351318"
"9896","6.530614852905273","6.530614852905273","6.530614852905273"
"9897","6.464284420013428","6.464284420013428","6.464284420013428"
"9898","6.507571220397949","6.507571220397949","6.507571220397949"
"9899","6.467914581298828","6.467914581298828","6.467914581298828"
"9900","6.3023223876953125","6.3023223876953125","6.3023223876953125"
"9901","6.510302543640137","6.510302543640137","6.510302543640137"
"9902","6.423532009124756","6.423532009124756","6.423532009124756"
"9903","6.5164899826049805","6.5164899826049805","6.5164899826049805"
"9904","6.506783962249756","6.506783962249756","6.506783962249756"
"9905","6.507038116455078","6.507038116455078","6.507038116455078"
"9906","6.362888336181641","6.362888336181641","6.362888336181641"
"9907","6.266543865203857","6.266543865203857","6.266543865203857"
"9908","6.328353404998779","6.328353404998779","6.328353404998779"
"9909","6.48226261138916","6.48226261138916","6.48226261138916"
"9910","6.500827312469482","6.500827312469482","6.500827312469482"
"9911","6.252564907073975","6.252564907073975","6.252564907073975"
"9912","6.4321746826171875","6.4321746826171875","6.4321746826171875"
"9913","6.4573469161987305","6.4573469161987305","6.4573469161987305"
"9914","6.53293514251709","6.53293514251709","6.53293514251709"
"9915","6.296653747558594","6.296653747558594","6.296653747558594"
"9916","6.505790710449219","6.505790710449219","6.505790710449219"
"9917","6.236020565032959","6.236020565032959","6.236020565032959"
"9918","6.410660743713379","6.410660743713379","6.410660743713379"
"9919","6.298129081726074","6.298129081726074","6.298129081726074"
"9920","6.421422481536865","6.421422481536865","6.421422481536865"
"9921","6.4805006980896","6.4805006980896","6.4805006980896"
"9922","6.4279327392578125","6.4279327392578125","6.4279327392578125"
"9923","6.364706993103027","6.364706993103027","6.364706993103027"
"9924","6.387330055236816","6.387330055236816","6.387330055236816"
"9925","6.499610900878906","6.499610900878906","6.499610900878906"
"9926","6.548549652099609","6.548549652099609","6.548549652099609"
"9927","6.392607688903809","6.392607688903809","6.392607688903809"
"9929","6.488208770751953","6.488208770751953","6.488208770751953"
"9930","6.431835174560547","6.431835174560547","6.431835174560547"
"9931","6.4693121910095215","6.4693121910095215","6.4693121910095215"
"9932","6.511904716491699","6.511904716491699","6.511904716491699"
"9933","6.478392601013184","6.478392601013184","6.478392601013184"
"9934","6.438790798187256","6.438790798187256","6.438790798187256"
"9935","6.372811794281006","6.372811794281006","6.372811794281006"
"9936","6.37278938293457","6.37278938293457","6.37278938293457"
"9937","6.39377498626709","6.39377498626709","6.39377498626709"
"9938","6.412433624267578","6.412433624267578","6.412433624267578"
"9939","6.506519317626953","6.506519317626953","6.506519317626953"
"9941","6.479215145111084","6.479215145111084","6.479215145111084"
"9942","6.512805938720703","6.512805938720703","6.512805938720703"
"9943","6.399692058563232","6.399692058563232","6.399692058563232"
"9944","6.506619930267334","6.506619930267334","6.506619930267334"
"9945","6.571571350097656","6.571571350097656","6.571571350097656"
"9946","6.454984664916992","6.454984664916992","6.454984664916992"
"9947","6.49252986907959","6.49252986907959","6.49252986907959"
"9948","6.4894118309021","6.4894118309021","6.4894118309021"
"9949","6.419771194458008","6.419771194458008","6.419771194458008"
"9950","6.365398406982422","6.365398406982422","6.365398406982422"
"9951","6.477660179138184","6.477660179138184","6.477660179138184"
"9952","6.495192527770996","6.495192527770996","6.495192527770996"
"9954","6.488250732421875","6.488250732421875","6.488250732421875"
"9955","6.361647605895996","6.361647605895996","6.361647605895996"
"9956","6.503942012786865","6.503942012786865","6.503942012786865"
"9957","6.486939907073975","6.486939907073975","6.486939907073975"
"9958","6.540521144866943","6.540521144866943","6.540521144866943"
"9959","6.4418487548828125","6.4418487548828125","6.4418487548828125"
"9960","6.494806289672852","6.494806289672852","6.494806289672852"
"9961","6.509382247924805","6.509382247924805","6.509382247924805"
"9962","6.503175258636475","6.503175258636475","6.503175258636475"
"9963","6.392640113830566","6.392640113830566","6.392640113830566"
"9964","6.559576034545898","6.559576034545898","6.559576034545898"
"9965","6.517668724060059","6.517668724060059","6.517668724060059"
"9966","6.372532844543457","6.372532844543457","6.372532844543457"
"9967","6.514100551605225","6.514100551605225","6.514100551605225"
"9968","6.470719814300537","6.470719814300537","6.470719814300537"
"9969","6.461409568786621","6.461409568786621","6.461409568786621"
"9970","6.5548415184021","6.5548415184021","6.5548415184021"
"9971","6.3950958251953125","6.3950958251953125","6.3950958251953125"
"9973","6.537016868591309","6.537016868591309","6.537016868591309"
"9974","6.514583110809326","6.514583110809326","6.514583110809326"
"9975","6.536126613616943","6.536126613616943","6.536126613616943"
"9976","6.4454169273376465","6.4454169273376465","6.4454169273376465"
"9978","6.4388017654418945","6.4388017654418945","6.4388017654418945"
"9980","6.492578506469727","6.492578506469727","6.492578506469727"
"9981","6.459115505218506","6.459115505218506","6.459115505218506"
"9982","6.462764739990234","6.462764739990234","6.462764739990234"
"9983","6.509714126586914","6.509714126586914","6.509714126586914"
"9984","6.557380199432373","6.557380199432373","6.557380199432373"
"9985","6.477566719055176","6.477566719055176","6.477566719055176"
"9986","6.428123474121094","6.428123474121094","6.428123474121094"
"9987","6.401505947113037","6.401505947113037","6.401505947113037"
"9988","6.4827704429626465","6.4827704429626465","6.4827704429626465"
"9989","6.453641414642334","6.453641414642334","6.453641414642334"
"9990","6.3770856857299805","6.3770856857299805","6.3770856857299805"
"9991","6.481632232666016","6.481632232666016","6.481632232666016"
"9992","6.471336364746094","6.471336364746094","6.471336364746094"
"9993","6.422326564788818","6.422326564788818","6.422326564788818"
"9994","6.417840480804443","6.417840480804443","6.417840480804443"
"9995","6.498382568359375","6.498382568359375","6.498382568359375"
"9996","6.53394079208374","6.53394079208374","6.53394079208374"
"9997","6.421708583831787","6.421708583831787","6.421708583831787"
"9998","6.392361640930176","6.392361640930176","6.392361640930176"
"9999","6.559045314788818","6.559045314788818","6.559045314788818"
"10000","6.1339430809021","6.1339430809021","6.1339430809021"
"10001","6.482181072235107","6.482181072235107","6.482181072235107"
"10002","6.500605583190918","6.500605583190918","6.500605583190918"
"10003","6.4334540367126465","6.4334540367126465","6.4334540367126465"
"10004","6.470527172088623","6.470527172088623","6.470527172088623"
"10005","6.536623001098633","6.536623001098633","6.536623001098633"
"10006","6.450453758239746","6.450453758239746","6.450453758239746"
"10007","6.562317848205566","6.562317848205566","6.562317848205566"
"10008","6.483928203582764","6.483928203582764","6.483928203582764"
"10009","6.555230140686035","6.555230140686035","6.555230140686035"
"10010","6.483948707580566","6.483948707580566","6.483948707580566"
"10011","6.462287902832031","6.462287902832031","6.462287902832031"
"10012","6.453546524047852","6.453546524047852","6.453546524047852"
"10013","6.504794120788574","6.504794120788574","6.504794120788574"
"10014","6.530789852142334","6.530789852142334","6.530789852142334"
"10015","6.559138298034668","6.559138298034668","6.559138298034668"
"10016","6.394608974456787","6.394608974456787","6.394608974456787"
"10017","6.512725830078125","6.512725830078125","6.512725830078125"
"10018","6.53938102722168","6.53938102722168","6.53938102722168"
"10019","6.47305965423584","6.47305965423584","6.47305965423584"
"10021","6.531238079071045","6.531238079071045","6.531238079071045"
"10022","6.545161247253418","6.545161247253418","6.545161247253418"
"10023","6.528952598571777","6.528952598571777","6.528952598571777"
"10024","6.412860870361328","6.412860870361328","6.412860870361328"
"10025","6.1936354637146","6.1936354637146","6.1936354637146"
"10026","6.509859085083008","6.509859085083008","6.509859085083008"
"10027","6.096765041351318","6.096765041351318","6.096765041351318"
"10029","6.522276878356934","6.522276878356934","6.522276878356934"
"10031","6.514871120452881","6.514871120452881","6.514871120452881"
"10032","6.519189357757568","6.519189357757568","6.519189357757568"
"10033","6.396325588226318","6.396325588226318","6.396325588226318"
"10034","6.484004974365234","6.484004974365234","6.484004974365234"
"10035","6.456105709075928","6.456105709075928","6.456105709075928"
"10036","6.544240951538086","6.544240951538086","6.544240951538086"
"10037","6.408029556274414","6.408029556274414","6.408029556274414"
"10038","6.287820339202881","6.287820339202881","6.287820339202881"
"10039","6.548947811126709","6.548947811126709","6.548947811126709"
"10040","6.493932247161865","6.493932247161865","6.493932247161865"
"10041","6.391997337341309","6.391997337341309","6.391997337341309"
"10042","6.473149299621582","6.473149299621582","6.473149299621582"
"10043","6.526423931121826","6.526423931121826","6.526423931121826"
"10044","6.520697593688965","6.520697593688965","6.520697593688965"
"10045","6.4662184715271","6.4662184715271","6.4662184715271"
"10046","6.570432662963867","6.570432662963867","6.570432662963867"
"10047","6.531988143920898","6.531988143920898","6.531988143920898"
"10048","6.517177581787109","6.517177581787109","6.517177581787109"
"10049","6.489858627319336","6.489858627319336","6.489858627319336"
"10050","6.420214653015137","6.420214653015137","6.420214653015137"
"10051","6.283696174621582","6.283696174621582","6.283696174621582"
"10052","6.479343414306641","6.479343414306641","6.479343414306641"
"10053","6.372505187988281","6.372505187988281","6.372505187988281"
"10054","6.518557548522949","6.518557548522949","6.518557548522949"
"10055","6.492267608642578","6.492267608642578","6.492267608642578"
"10057","6.416130065917969","6.416130065917969","6.416130065917969"
"10058","6.528674602508545","6.528674602508545","6.528674602508545"
"10059","6.491915702819824","6.491915702819824","6.491915702819824"
"10060","6.519213676452637","6.519213676452637","6.519213676452637"
"10061","6.40781307220459","6.40781307220459","6.40781307220459"
"10062","6.54020881652832","6.54020881652832","6.54020881652832"
"10063","6.471417427062988","6.471417427062988","6.471417427062988"
"10064","6.372250556945801","6.372250556945801","6.372250556945801"
"10065","6.503697872161865","6.503697872161865","6.503697872161865"
"10066","6.496488094329834","6.496488094329834","6.496488094329834"
"10067","6.5469512939453125","6.5469512939453125","6.5469512939453125"
"10068","6.541779518127441","6.541779518127441","6.541779518127441"
"10069","6.477403163909912","6.477403163909912","6.477403163909912"
"10070","6.498705863952637","6.498705863952637","6.498705863952637"
"10071","6.537696838378906","6.537696838378906","6.537696838378906"
"10072","6.5107221603393555","6.5107221603393555","6.5107221603393555"
"10073","6.382656097412109","6.382656097412109","6.382656097412109"
"10074","6.483586311340332","6.483586311340332","6.483586311340332"
"10075","6.464114189147949","6.464114189147949","6.464114189147949"
"10076","6.526350975036621","6.526350975036621","6.526350975036621"
"10077","6.512885570526123","6.512885570526123","6.512885570526123"
"10078","6.458507061004639","6.458507061004639","6.458507061004639"
"10079","6.465450286865234","6.465450286865234","6.465450286865234"
"10080","6.510098934173584","6.510098934173584","6.510098934173584"
"10081","6.450339317321777","6.450339317321777","6.450339317321777"
"10082","6.444400310516357","6.444400310516357","6.444400310516357"
"10083","6.401856422424316","6.401856422424316","6.401856422424316"
"10084","6.432596206665039","6.432596206665039","6.432596206665039"
"10085","6.53305721282959","6.53305721282959","6.53305721282959"
"10086","6.401407241821289","6.401407241821289","6.401407241821289"
"10087","6.489097595214844","6.489097595214844","6.489097595214844"
"10088","6.510500907897949","6.510500907897949","6.510500907897949"
"10089","6.453807353973389","6.453807353973389","6.453807353973389"
"10090","6.502683162689209","6.502683162689209","6.502683162689209"
"10091","6.602618217468262","6.602618217468262","6.602618217468262"
"10092","6.4861650466918945","6.4861650466918945","6.4861650466918945"
"10093","6.200325965881348","6.200325965881348","6.200325965881348"
"10094","6.549844741821289","6.549844741821289","6.549844741821289"
"10097","6.380976676940918","6.380976676940918","6.380976676940918"
"10098","6.532561302185059","6.532561302185059","6.532561302185059"
"10099","6.447253227233887","6.447253227233887","6.447253227233887"
"10100","6.522578239440918","6.522578239440918","6.522578239440918"
"10101","6.530287742614746","6.530287742614746","6.530287742614746"
"10102","6.457395076751709","6.457395076751709","6.457395076751709"
"10103","6.468446254730225","6.468446254730225","6.468446254730225"
"10104","6.4740447998046875","6.4740447998046875","6.4740447998046875"
"10105","6.322391510009766","6.322391510009766","6.322391510009766"
"10106","6.349160194396973","6.349160194396973","6.349160194396973"
"10108","6.464126110076904","6.464126110076904","6.464126110076904"
"10109","6.488840103149414","6.488840103149414","6.488840103149414"
"10112","6.4556884765625","6.4556884765625","6.4556884765625"
"10113","6.498500347137451","6.498500347137451","6.498500347137451"
"10114","6.582467555999756","6.582467555999756","6.582467555999756"
"10115","6.522817134857178","6.522817134857178","6.522817134857178"
"10116","6.485620021820068","6.485620021820068","6.485620021820068"
"10117","6.529059886932373","6.529059886932373","6.529059886932373"
"10118","6.395179748535156","6.395179748535156","6.395179748535156"
"10121","6.355132102966309","6.355132102966309","6.355132102966309"
"10122","6.50152587890625","6.50152587890625","6.50152587890625"
"10123","6.5288238525390625","6.5288238525390625","6.5288238525390625"
"10124","6.481664180755615","6.481664180755615","6.481664180755615"
"10125","6.46798849105835","6.46798849105835","6.46798849105835"
"10126","6.50801420211792","6.50801420211792","6.50801420211792"
"10127","6.548190116882324","6.548190116882324","6.548190116882324"
"10128","6.3848981857299805","6.3848981857299805","6.3848981857299805"
"10129","6.561038970947266","6.561038970947266","6.561038970947266"
"10130","6.52133321762085","6.52133321762085","6.52133321762085"
"10131","6.564042568206787","6.564042568206787","6.564042568206787"
"10132","6.5286078453063965","6.5286078453063965","6.5286078453063965"
"10133","6.465130805969238","6.465130805969238","6.465130805969238"
"10134","6.414241790771484","6.414241790771484","6.414241790771484"
"10135","6.477168083190918","6.477168083190918","6.477168083190918"
"10136","6.419280052185059","6.419280052185059","6.419280052185059"
"10137","6.538217544555664","6.538217544555664","6.538217544555664"
"10138","6.488764762878418","6.488764762878418","6.488764762878418"
"10139","6.512578010559082","6.512578010559082","6.512578010559082"
"10140","6.510278224945068","6.510278224945068","6.510278224945068"
"10141","6.539278984069824","6.539278984069824","6.539278984069824"
