"Step","exponentialOriP1 - Metrics/targetPosition/error_heading","exponentialOriP1 - Metrics/targetPosition/error_heading__MIN","exponentialOriP1 - Metrics/targetPosition/error_heading__MAX"
"4118","1.507545828819275","1.507545828819275","1.507545828819275"
"4119","1.5893058776855469","1.5893058776855469","1.5893058776855469"
"4120","1.5488075017929077","1.5488075017929077","1.5488075017929077"
"4121","1.6415197849273682","1.6415197849273682","1.6415197849273682"
"4122","1.4849447011947632","1.4849447011947632","1.4849447011947632"
"4123","1.467561960220337","1.467561960220337","1.467561960220337"
"4124","1.496448278427124","1.496448278427124","1.496448278427124"
"4125","1.3802497386932373","1.3802497386932373","1.3802497386932373"
"4126","1.5937837362289429","1.5937837362289429","1.5937837362289429"
"4127","1.4206898212432861","1.4206898212432861","1.4206898212432861"
"4128","1.5262984037399292","1.5262984037399292","1.5262984037399292"
"4129","1.4988454580307007","1.4988454580307007","1.4988454580307007"
"4130","1.5481442213058472","1.5481442213058472","1.5481442213058472"
"4131","1.481716513633728","1.481716513633728","1.481716513633728"
"4132","1.4510738849639893","1.4510738849639893","1.4510738849639893"
"4133","1.4573566913604736","1.4573566913604736","1.4573566913604736"
"4134","1.4013557434082031","1.4013557434082031","1.4013557434082031"
"4135","1.548126220703125","1.548126220703125","1.548126220703125"
"4136","1.5038293600082397","1.5038293600082397","1.5038293600082397"
"4137","1.562684416770935","1.562684416770935","1.562684416770935"
"4138","1.611449956893921","1.611449956893921","1.611449956893921"
"4139","1.44913649559021","1.44913649559021","1.44913649559021"
"4140","1.562373161315918","1.562373161315918","1.562373161315918"
"4141","1.4603996276855469","1.4603996276855469","1.4603996276855469"
"4142","1.732714056968689","1.732714056968689","1.732714056968689"
"4143","1.3965476751327515","1.3965476751327515","1.3965476751327515"
"4144","1.378557562828064","1.378557562828064","1.378557562828064"
"4145","1.4513540267944336","1.4513540267944336","1.4513540267944336"
"4146","1.5703558921813965","1.5703558921813965","1.5703558921813965"
"4147","1.4968103170394897","1.4968103170394897","1.4968103170394897"
"4148","1.4973053932189941","1.4973053932189941","1.4973053932189941"
"4149","1.523982286453247","1.523982286453247","1.523982286453247"
"4150","1.569236159324646","1.569236159324646","1.569236159324646"
"4151","1.5497796535491943","1.5497796535491943","1.5497796535491943"
"4152","1.503292441368103","1.503292441368103","1.503292441368103"
"4153","1.401737928390503","1.401737928390503","1.401737928390503"
"4154","1.4434077739715576","1.4434077739715576","1.4434077739715576"
"4155","1.524332046508789","1.524332046508789","1.524332046508789"
"4156","1.5340074300765991","1.5340074300765991","1.5340074300765991"
"4157","1.5662649869918823","1.5662649869918823","1.5662649869918823"
"4158","1.3368767499923706","1.3368767499923706","1.3368767499923706"
"4159","1.49224853515625","1.49224853515625","1.49224853515625"
"4160","1.5885742902755737","1.5885742902755737","1.5885742902755737"
"4161","1.5863841772079468","1.5863841772079468","1.5863841772079468"
"4162","1.4510271549224854","1.4510271549224854","1.4510271549224854"
"4163","1.543126106262207","1.543126106262207","1.543126106262207"
"4164","1.4951261281967163","1.4951261281967163","1.4951261281967163"
"4165","1.4388890266418457","1.4388890266418457","1.4388890266418457"
"4166","1.3929803371429443","1.3929803371429443","1.3929803371429443"
"4167","1.3905560970306396","1.3905560970306396","1.3905560970306396"
"4168","1.501530408859253","1.501530408859253","1.501530408859253"
"4169","1.4070910215377808","1.4070910215377808","1.4070910215377808"
"4170","1.565368413925171","1.565368413925171","1.565368413925171"
"4171","1.4648263454437256","1.4648263454437256","1.4648263454437256"
"4172","1.4509608745574951","1.4509608745574951","1.4509608745574951"
"4173","1.633029818534851","1.633029818534851","1.633029818534851"
"4174","1.4690909385681152","1.4690909385681152","1.4690909385681152"
"4175","1.3492276668548584","1.3492276668548584","1.3492276668548584"
"4176","1.53373384475708","1.53373384475708","1.53373384475708"
"4177","1.5021448135375977","1.5021448135375977","1.5021448135375977"
"4178","1.466153860092163","1.466153860092163","1.466153860092163"
"4179","1.4799129962921143","1.4799129962921143","1.4799129962921143"
"4180","1.433220386505127","1.433220386505127","1.433220386505127"
"4181","1.5081123113632202","1.5081123113632202","1.5081123113632202"
"4182","1.4967782497406006","1.4967782497406006","1.4967782497406006"
"4183","1.442868947982788","1.442868947982788","1.442868947982788"
"4184","1.3926265239715576","1.3926265239715576","1.3926265239715576"
"4185","1.5819947719573975","1.5819947719573975","1.5819947719573975"
"4186","1.587307333946228","1.587307333946228","1.587307333946228"
"4187","1.3606696128845215","1.3606696128845215","1.3606696128845215"
"4188","1.572210669517517","1.572210669517517","1.572210669517517"
"4189","1.4222297668457031","1.4222297668457031","1.4222297668457031"
"4190","1.5420325994491577","1.5420325994491577","1.5420325994491577"
"4191","1.5272868871688843","1.5272868871688843","1.5272868871688843"
"4192","1.499068260192871","1.499068260192871","1.499068260192871"
"4193","1.521486520767212","1.521486520767212","1.521486520767212"
"4194","1.2380465269088745","1.2380465269088745","1.2380465269088745"
"4195","1.523283839225769","1.523283839225769","1.523283839225769"
"4196","1.6263885498046875","1.6263885498046875","1.6263885498046875"
"4197","1.57285475730896","1.57285475730896","1.57285475730896"
"4198","1.684018850326538","1.684018850326538","1.684018850326538"
"4199","1.443251371383667","1.443251371383667","1.443251371383667"
"4200","1.5280590057373047","1.5280590057373047","1.5280590057373047"
"4201","1.6634196043014526","1.6634196043014526","1.6634196043014526"
"4202","1.4637436866760254","1.4637436866760254","1.4637436866760254"
"4203","1.498225450515747","1.498225450515747","1.498225450515747"
"4204","1.6070499420166016","1.6070499420166016","1.6070499420166016"
"4205","1.714911937713623","1.714911937713623","1.714911937713623"
"4206","1.3748964071273804","1.3748964071273804","1.3748964071273804"
"4207","1.4085693359375","1.4085693359375","1.4085693359375"
"4208","1.4437580108642578","1.4437580108642578","1.4437580108642578"
"4209","1.5074995756149292","1.5074995756149292","1.5074995756149292"
"4210","1.6998908519744873","1.6998908519744873","1.6998908519744873"
"4211","1.4550102949142456","1.4550102949142456","1.4550102949142456"
"4212","1.6352009773254395","1.6352009773254395","1.6352009773254395"
"4213","1.6070420742034912","1.6070420742034912","1.6070420742034912"
"4214","1.643500566482544","1.643500566482544","1.643500566482544"
"4215","1.5492390394210815","1.5492390394210815","1.5492390394210815"
"4216","1.4707672595977783","1.4707672595977783","1.4707672595977783"
"4217","1.5638618469238281","1.5638618469238281","1.5638618469238281"
"4218","1.4392173290252686","1.4392173290252686","1.4392173290252686"
"4219","1.5270637273788452","1.5270637273788452","1.5270637273788452"
"4220","1.5641727447509766","1.5641727447509766","1.5641727447509766"
"4221","1.4831002950668335","1.4831002950668335","1.4831002950668335"
"4222","1.5016015768051147","1.5016015768051147","1.5016015768051147"
"4223","1.4037237167358398","1.4037237167358398","1.4037237167358398"
"4224","1.5325374603271484","1.5325374603271484","1.5325374603271484"
"4225","1.3988022804260254","1.3988022804260254","1.3988022804260254"
"4226","1.4645652770996094","1.4645652770996094","1.4645652770996094"
"4227","1.7186529636383057","1.7186529636383057","1.7186529636383057"
"4228","1.4387712478637695","1.4387712478637695","1.4387712478637695"
"4229","1.435154676437378","1.435154676437378","1.435154676437378"
"4230","1.5090386867523193","1.5090386867523193","1.5090386867523193"
"4231","1.5649389028549194","1.5649389028549194","1.5649389028549194"
"4232","1.6530773639678955","1.6530773639678955","1.6530773639678955"
"4233","1.568542718887329","1.568542718887329","1.568542718887329"
"4234","1.6137422323226929","1.6137422323226929","1.6137422323226929"
"4235","1.48895263671875","1.48895263671875","1.48895263671875"
"4236","1.4453952312469482","1.4453952312469482","1.4453952312469482"
"4237","1.477602243423462","1.477602243423462","1.477602243423462"
"4238","1.5528768301010132","1.5528768301010132","1.5528768301010132"
"4239","1.5631415843963623","1.5631415843963623","1.5631415843963623"
"4240","1.5395474433898926","1.5395474433898926","1.5395474433898926"
"4241","1.7460449934005737","1.7460449934005737","1.7460449934005737"
"4242","1.571470022201538","1.571470022201538","1.571470022201538"
"4243","1.4874786138534546","1.4874786138534546","1.4874786138534546"
"4244","1.4652976989746094","1.4652976989746094","1.4652976989746094"
"4245","1.757269263267517","1.757269263267517","1.757269263267517"
"4246","1.5537219047546387","1.5537219047546387","1.5537219047546387"
"4247","1.6428231000900269","1.6428231000900269","1.6428231000900269"
"4248","1.4289255142211914","1.4289255142211914","1.4289255142211914"
"4249","1.5030105113983154","1.5030105113983154","1.5030105113983154"
"4250","1.5246200561523438","1.5246200561523438","1.5246200561523438"
"4251","1.5845248699188232","1.5845248699188232","1.5845248699188232"
"4252","1.6289966106414795","1.6289966106414795","1.6289966106414795"
"4253","1.3666471242904663","1.3666471242904663","1.3666471242904663"
"4254","1.6149853467941284","1.6149853467941284","1.6149853467941284"
"4255","1.45258367061615","1.45258367061615","1.45258367061615"
"4256","1.6239981651306152","1.6239981651306152","1.6239981651306152"
"4257","1.3959983587265015","1.3959983587265015","1.3959983587265015"
"4258","1.5217565298080444","1.5217565298080444","1.5217565298080444"
"4259","1.3742420673370361","1.3742420673370361","1.3742420673370361"
"4260","1.5640990734100342","1.5640990734100342","1.5640990734100342"
"4261","1.4555848836898804","1.4555848836898804","1.4555848836898804"
"4262","1.2903456687927246","1.2903456687927246","1.2903456687927246"
"4263","1.412758708000183","1.412758708000183","1.412758708000183"
"4264","1.3580446243286133","1.3580446243286133","1.3580446243286133"
"4265","1.4996871948242188","1.4996871948242188","1.4996871948242188"
"4266","1.5804250240325928","1.5804250240325928","1.5804250240325928"
"4267","1.7189531326293945","1.7189531326293945","1.7189531326293945"
"4268","1.4671480655670166","1.4671480655670166","1.4671480655670166"
"4269","1.545153021812439","1.545153021812439","1.545153021812439"
"4270","1.5566151142120361","1.5566151142120361","1.5566151142120361"
"4271","1.6048887968063354","1.6048887968063354","1.6048887968063354"
"4272","1.4469318389892578","1.4469318389892578","1.4469318389892578"
"4273","1.516352653503418","1.516352653503418","1.516352653503418"
"4274","1.5441640615463257","1.5441640615463257","1.5441640615463257"
"4275","1.646450400352478","1.646450400352478","1.646450400352478"
"4276","1.630662441253662","1.630662441253662","1.630662441253662"
"4277","1.3398618698120117","1.3398618698120117","1.3398618698120117"
"4278","1.5316288471221924","1.5316288471221924","1.5316288471221924"
"4279","1.4362351894378662","1.4362351894378662","1.4362351894378662"
"4280","1.6218290328979492","1.6218290328979492","1.6218290328979492"
"4281","1.6764458417892456","1.6764458417892456","1.6764458417892456"
"4282","1.4092143774032593","1.4092143774032593","1.4092143774032593"
"4283","1.5635206699371338","1.5635206699371338","1.5635206699371338"
"4284","1.2746027708053589","1.2746027708053589","1.2746027708053589"
"4285","1.2831453084945679","1.2831453084945679","1.2831453084945679"
"4286","1.5943171977996826","1.5943171977996826","1.5943171977996826"
"4287","1.5997381210327148","1.5997381210327148","1.5997381210327148"
"4288","1.4792888164520264","1.4792888164520264","1.4792888164520264"
"4289","1.5897477865219116","1.5897477865219116","1.5897477865219116"
"4290","1.5681705474853516","1.5681705474853516","1.5681705474853516"
"4291","1.5460195541381836","1.5460195541381836","1.5460195541381836"
"4292","1.4414814710617065","1.4414814710617065","1.4414814710617065"
"4293","1.4744805097579956","1.4744805097579956","1.4744805097579956"
"4294","1.4783490896224976","1.4783490896224976","1.4783490896224976"
"4295","1.602020263671875","1.602020263671875","1.602020263671875"
"4296","1.4072259664535522","1.4072259664535522","1.4072259664535522"
"4297","1.3585599660873413","1.3585599660873413","1.3585599660873413"
"4298","1.4284913539886475","1.4284913539886475","1.4284913539886475"
"4299","1.449480414390564","1.449480414390564","1.449480414390564"
"4300","1.5827484130859375","1.5827484130859375","1.5827484130859375"
"4301","1.5268348455429077","1.5268348455429077","1.5268348455429077"
"4302","1.6396907567977905","1.6396907567977905","1.6396907567977905"
"4303","1.4048213958740234","1.4048213958740234","1.4048213958740234"
"4304","1.4751766920089722","1.4751766920089722","1.4751766920089722"
"4305","1.4522454738616943","1.4522454738616943","1.4522454738616943"
"4306","1.5259416103363037","1.5259416103363037","1.5259416103363037"
"4307","1.4086289405822754","1.4086289405822754","1.4086289405822754"
"4308","1.3783477544784546","1.3783477544784546","1.3783477544784546"
"4309","1.4592530727386475","1.4592530727386475","1.4592530727386475"
"4310","1.415482759475708","1.415482759475708","1.415482759475708"
"4311","1.3877214193344116","1.3877214193344116","1.3877214193344116"
"4312","1.5042476654052734","1.5042476654052734","1.5042476654052734"
"4313","1.2519781589508057","1.2519781589508057","1.2519781589508057"
"4314","1.4937326908111572","1.4937326908111572","1.4937326908111572"
"4315","1.4544141292572021","1.4544141292572021","1.4544141292572021"
"4316","1.5728996992111206","1.5728996992111206","1.5728996992111206"
"4317","1.4674420356750488","1.4674420356750488","1.4674420356750488"
"4318","1.3389804363250732","1.3389804363250732","1.3389804363250732"
"4319","1.5037436485290527","1.5037436485290527","1.5037436485290527"
"4320","1.5952918529510498","1.5952918529510498","1.5952918529510498"
"4321","1.623026728630066","1.623026728630066","1.623026728630066"
"4322","1.4907474517822266","1.4907474517822266","1.4907474517822266"
"4323","1.7269761562347412","1.7269761562347412","1.7269761562347412"
"4324","1.5485389232635498","1.5485389232635498","1.5485389232635498"
"4325","1.4851658344268799","1.4851658344268799","1.4851658344268799"
"4326","1.3638553619384766","1.3638553619384766","1.3638553619384766"
"4327","1.534621238708496","1.534621238708496","1.534621238708496"
"4328","1.61632239818573","1.61632239818573","1.61632239818573"
"4329","1.496887445449829","1.496887445449829","1.496887445449829"
"4330","1.4124149084091187","1.4124149084091187","1.4124149084091187"
"4331","1.44378662109375","1.44378662109375","1.44378662109375"
"4332","1.5004966259002686","1.5004966259002686","1.5004966259002686"
"4333","1.4514206647872925","1.4514206647872925","1.4514206647872925"
"4334","1.3083831071853638","1.3083831071853638","1.3083831071853638"
"4335","1.3076003789901733","1.3076003789901733","1.3076003789901733"
"4336","1.5627273321151733","1.5627273321151733","1.5627273321151733"
"4337","1.551247477531433","1.551247477531433","1.551247477531433"
"4338","1.6091382503509521","1.6091382503509521","1.6091382503509521"
"4339","1.486964225769043","1.486964225769043","1.486964225769043"
"4340","1.4449453353881836","1.4449453353881836","1.4449453353881836"
"4341","1.658954381942749","1.658954381942749","1.658954381942749"
"4342","1.4910404682159424","1.4910404682159424","1.4910404682159424"
"4343","1.4478518962860107","1.4478518962860107","1.4478518962860107"
"4344","1.6063803434371948","1.6063803434371948","1.6063803434371948"
"4345","1.574558973312378","1.574558973312378","1.574558973312378"
"4346","1.5738582611083984","1.5738582611083984","1.5738582611083984"
"4347","1.34757399559021","1.34757399559021","1.34757399559021"
"4348","1.5651700496673584","1.5651700496673584","1.5651700496673584"
"4349","1.3774547576904297","1.3774547576904297","1.3774547576904297"
"4350","1.6784043312072754","1.6784043312072754","1.6784043312072754"
"4351","1.5186694860458374","1.5186694860458374","1.5186694860458374"
"4352","1.6186655759811401","1.6186655759811401","1.6186655759811401"
"4353","1.5444419384002686","1.5444419384002686","1.5444419384002686"
"4354","1.6272461414337158","1.6272461414337158","1.6272461414337158"
"4355","1.4448096752166748","1.4448096752166748","1.4448096752166748"
"4356","1.3959087133407593","1.3959087133407593","1.3959087133407593"
"4357","1.4254376888275146","1.4254376888275146","1.4254376888275146"
"4358","1.3297629356384277","1.3297629356384277","1.3297629356384277"
"4359","1.6156208515167236","1.6156208515167236","1.6156208515167236"
"4360","1.6478132009506226","1.6478132009506226","1.6478132009506226"
"4361","1.5044691562652588","1.5044691562652588","1.5044691562652588"
"4362","1.4807056188583374","1.4807056188583374","1.4807056188583374"
"4363","1.5007760524749756","1.5007760524749756","1.5007760524749756"
"4364","1.4722636938095093","1.4722636938095093","1.4722636938095093"
"4365","1.4949655532836914","1.4949655532836914","1.4949655532836914"
"4366","1.440936803817749","1.440936803817749","1.440936803817749"
"4367","1.4095990657806396","1.4095990657806396","1.4095990657806396"
"4368","1.5921382904052734","1.5921382904052734","1.5921382904052734"
"4369","1.460530161857605","1.460530161857605","1.460530161857605"
"4370","1.6352369785308838","1.6352369785308838","1.6352369785308838"
"4371","1.727405309677124","1.727405309677124","1.727405309677124"
"4372","1.3895962238311768","1.3895962238311768","1.3895962238311768"
"4373","1.5191749334335327","1.5191749334335327","1.5191749334335327"
"4374","1.4931483268737793","1.4931483268737793","1.4931483268737793"
"4375","1.7478704452514648","1.7478704452514648","1.7478704452514648"
"4376","1.4336185455322266","1.4336185455322266","1.4336185455322266"
"4377","1.589609980583191","1.589609980583191","1.589609980583191"
"4378","1.4819072484970093","1.4819072484970093","1.4819072484970093"
"4379","1.388965368270874","1.388965368270874","1.388965368270874"
"4380","1.4008071422576904","1.4008071422576904","1.4008071422576904"
"4381","1.6755269765853882","1.6755269765853882","1.6755269765853882"
"4382","1.5568008422851562","1.5568008422851562","1.5568008422851562"
"4383","1.5576679706573486","1.5576679706573486","1.5576679706573486"
"4384","1.473755121231079","1.473755121231079","1.473755121231079"
"4385","1.6333945989608765","1.6333945989608765","1.6333945989608765"
"4386","1.517634391784668","1.517634391784668","1.517634391784668"
"4387","1.594059705734253","1.594059705734253","1.594059705734253"
"4388","1.386561632156372","1.386561632156372","1.386561632156372"
"4389","1.5513203144073486","1.5513203144073486","1.5513203144073486"
"4390","1.724517822265625","1.724517822265625","1.724517822265625"
"4391","1.5405110120773315","1.5405110120773315","1.5405110120773315"
"4392","1.4396686553955078","1.4396686553955078","1.4396686553955078"
"4393","1.322679042816162","1.322679042816162","1.322679042816162"
"4394","1.4688361883163452","1.4688361883163452","1.4688361883163452"
"4395","1.6215814352035522","1.6215814352035522","1.6215814352035522"
"4396","1.4814860820770264","1.4814860820770264","1.4814860820770264"
"4397","1.495355486869812","1.495355486869812","1.495355486869812"
"4398","1.5246646404266357","1.5246646404266357","1.5246646404266357"
"4399","1.4532029628753662","1.4532029628753662","1.4532029628753662"
"4400","1.5366281270980835","1.5366281270980835","1.5366281270980835"
"4401","1.4187850952148438","1.4187850952148438","1.4187850952148438"
"4402","1.3163388967514038","1.3163388967514038","1.3163388967514038"
"4403","1.6113638877868652","1.6113638877868652","1.6113638877868652"
"4404","1.3753740787506104","1.3753740787506104","1.3753740787506104"
"4405","1.465277910232544","1.465277910232544","1.465277910232544"
"4406","1.5389890670776367","1.5389890670776367","1.5389890670776367"
"4407","1.510807752609253","1.510807752609253","1.510807752609253"
"4408","1.6005594730377197","1.6005594730377197","1.6005594730377197"
"4409","1.4728820323944092","1.4728820323944092","1.4728820323944092"
"4410","1.4663690328598022","1.4663690328598022","1.4663690328598022"
"4411","1.5082716941833496","1.5082716941833496","1.5082716941833496"
"4412","1.5025768280029297","1.5025768280029297","1.5025768280029297"
"4413","1.801331877708435","1.801331877708435","1.801331877708435"
"4414","1.594447374343872","1.594447374343872","1.594447374343872"
"4415","1.4069182872772217","1.4069182872772217","1.4069182872772217"
"4416","1.5528167486190796","1.5528167486190796","1.5528167486190796"
"4417","1.3866976499557495","1.3866976499557495","1.3866976499557495"
"4418","1.540393352508545","1.540393352508545","1.540393352508545"
"4419","1.5389163494110107","1.5389163494110107","1.5389163494110107"
"4420","1.4783680438995361","1.4783680438995361","1.4783680438995361"
"4421","1.3626880645751953","1.3626880645751953","1.3626880645751953"
"4422","1.6030415296554565","1.6030415296554565","1.6030415296554565"
"4423","1.4810922145843506","1.4810922145843506","1.4810922145843506"
"4424","1.4428362846374512","1.4428362846374512","1.4428362846374512"
"4425","1.5226014852523804","1.5226014852523804","1.5226014852523804"
"4426","1.5103944540023804","1.5103944540023804","1.5103944540023804"
"4427","1.6220779418945312","1.6220779418945312","1.6220779418945312"
"4428","1.5532586574554443","1.5532586574554443","1.5532586574554443"
"4429","1.5044454336166382","1.5044454336166382","1.5044454336166382"
"4430","1.6113660335540771","1.6113660335540771","1.6113660335540771"
"4431","1.4661040306091309","1.4661040306091309","1.4661040306091309"
"4432","1.4955849647521973","1.4955849647521973","1.4955849647521973"
"4433","1.3441181182861328","1.3441181182861328","1.3441181182861328"
"4434","1.584052324295044","1.584052324295044","1.584052324295044"
"4435","1.3197115659713745","1.3197115659713745","1.3197115659713745"
"4436","1.458958625793457","1.458958625793457","1.458958625793457"
"4437","1.366908311843872","1.366908311843872","1.366908311843872"
"4438","1.4203417301177979","1.4203417301177979","1.4203417301177979"
"4439","1.3861836194992065","1.3861836194992065","1.3861836194992065"
"4440","1.4843553304672241","1.4843553304672241","1.4843553304672241"
"4441","1.5971406698226929","1.5971406698226929","1.5971406698226929"
"4442","1.8071469068527222","1.8071469068527222","1.8071469068527222"
"4443","1.532962679862976","1.532962679862976","1.532962679862976"
"4444","1.4609849452972412","1.4609849452972412","1.4609849452972412"
"4445","1.5228688716888428","1.5228688716888428","1.5228688716888428"
"4446","1.5667698383331299","1.5667698383331299","1.5667698383331299"
"4447","1.3730605840682983","1.3730605840682983","1.3730605840682983"
"4448","1.5889934301376343","1.5889934301376343","1.5889934301376343"
"4449","1.3481712341308594","1.3481712341308594","1.3481712341308594"
"4450","1.3589284420013428","1.3589284420013428","1.3589284420013428"
"4451","1.5867027044296265","1.5867027044296265","1.5867027044296265"
"4452","1.430152177810669","1.430152177810669","1.430152177810669"
"4453","1.4740785360336304","1.4740785360336304","1.4740785360336304"
"4454","1.6602487564086914","1.6602487564086914","1.6602487564086914"
"4455","1.602553129196167","1.602553129196167","1.602553129196167"
"4456","1.4110476970672607","1.4110476970672607","1.4110476970672607"
"4457","1.481947422027588","1.481947422027588","1.481947422027588"
"4458","1.6216682195663452","1.6216682195663452","1.6216682195663452"
"4459","1.523789882659912","1.523789882659912","1.523789882659912"
"4460","1.72039794921875","1.72039794921875","1.72039794921875"
"4461","1.4426673650741577","1.4426673650741577","1.4426673650741577"
"4462","1.5622966289520264","1.5622966289520264","1.5622966289520264"
"4463","1.600318431854248","1.600318431854248","1.600318431854248"
"4464","1.3944454193115234","1.3944454193115234","1.3944454193115234"
"4465","1.5585483312606812","1.5585483312606812","1.5585483312606812"
"4466","1.5758689641952515","1.5758689641952515","1.5758689641952515"
"4467","1.4464797973632812","1.4464797973632812","1.4464797973632812"
"4468","1.6438019275665283","1.6438019275665283","1.6438019275665283"
"4469","1.6323970556259155","1.6323970556259155","1.6323970556259155"
"4470","1.5457935333251953","1.5457935333251953","1.5457935333251953"
"4471","1.6436513662338257","1.6436513662338257","1.6436513662338257"
"4472","1.6696243286132812","1.6696243286132812","1.6696243286132812"
"4473","1.6375386714935303","1.6375386714935303","1.6375386714935303"
"4474","1.5545815229415894","1.5545815229415894","1.5545815229415894"
"4475","1.5983465909957886","1.5983465909957886","1.5983465909957886"
"4476","1.6008892059326172","1.6008892059326172","1.6008892059326172"
"4477","1.3530611991882324","1.3530611991882324","1.3530611991882324"
"4478","1.486814260482788","1.486814260482788","1.486814260482788"
"4479","1.370612382888794","1.370612382888794","1.370612382888794"
"4480","1.4574192762374878","1.4574192762374878","1.4574192762374878"
"4481","1.5739524364471436","1.5739524364471436","1.5739524364471436"
"4482","1.392061710357666","1.392061710357666","1.392061710357666"
"4483","1.570583701133728","1.570583701133728","1.570583701133728"
"4484","1.5694230794906616","1.5694230794906616","1.5694230794906616"
"4485","1.4500820636749268","1.4500820636749268","1.4500820636749268"
"4486","1.3913795948028564","1.3913795948028564","1.3913795948028564"
"4487","1.5697535276412964","1.5697535276412964","1.5697535276412964"
"4488","1.499249815940857","1.499249815940857","1.499249815940857"
"4489","1.3182028532028198","1.3182028532028198","1.3182028532028198"
"4490","1.2750368118286133","1.2750368118286133","1.2750368118286133"
"4491","1.4960684776306152","1.4960684776306152","1.4960684776306152"
"4492","1.3796896934509277","1.3796896934509277","1.3796896934509277"
"4493","1.5526673793792725","1.5526673793792725","1.5526673793792725"
"4494","1.4326814413070679","1.4326814413070679","1.4326814413070679"
"4495","1.3320024013519287","1.3320024013519287","1.3320024013519287"
"4496","1.5828421115875244","1.5828421115875244","1.5828421115875244"
"4497","1.5310344696044922","1.5310344696044922","1.5310344696044922"
"4498","1.728346824645996","1.728346824645996","1.728346824645996"
"4499","1.508294939994812","1.508294939994812","1.508294939994812"
"4500","1.6162502765655518","1.6162502765655518","1.6162502765655518"
"4501","1.4624141454696655","1.4624141454696655","1.4624141454696655"
"4502","1.2815759181976318","1.2815759181976318","1.2815759181976318"
"4503","1.5910871028900146","1.5910871028900146","1.5910871028900146"
"4504","1.466484785079956","1.466484785079956","1.466484785079956"
"4505","1.2791264057159424","1.2791264057159424","1.2791264057159424"
"4506","1.3781325817108154","1.3781325817108154","1.3781325817108154"
"4507","1.3341219425201416","1.3341219425201416","1.3341219425201416"
"4508","1.5334376096725464","1.5334376096725464","1.5334376096725464"
"4509","1.4956433773040771","1.4956433773040771","1.4956433773040771"
"4510","1.6033711433410645","1.6033711433410645","1.6033711433410645"
"4511","1.6262372732162476","1.6262372732162476","1.6262372732162476"
"4512","1.4223865270614624","1.4223865270614624","1.4223865270614624"
"4513","1.3684539794921875","1.3684539794921875","1.3684539794921875"
"4514","1.4449981451034546","1.4449981451034546","1.4449981451034546"
"4515","1.451195478439331","1.451195478439331","1.451195478439331"
"4516","1.310741901397705","1.310741901397705","1.310741901397705"
"4517","1.6877474784851074","1.6877474784851074","1.6877474784851074"
"4518","1.3340600728988647","1.3340600728988647","1.3340600728988647"
"4519","1.5246906280517578","1.5246906280517578","1.5246906280517578"
"4520","1.5039585828781128","1.5039585828781128","1.5039585828781128"
"4521","1.5607627630233765","1.5607627630233765","1.5607627630233765"
"4522","1.480347990989685","1.480347990989685","1.480347990989685"
"4523","1.3415788412094116","1.3415788412094116","1.3415788412094116"
"4524","1.3744219541549683","1.3744219541549683","1.3744219541549683"
"4525","1.27396559715271","1.27396559715271","1.27396559715271"
"4526","1.4114809036254883","1.4114809036254883","1.4114809036254883"
"4527","1.502572774887085","1.502572774887085","1.502572774887085"
"4528","1.5741385221481323","1.5741385221481323","1.5741385221481323"
"4529","1.6343706846237183","1.6343706846237183","1.6343706846237183"
"4530","1.4943244457244873","1.4943244457244873","1.4943244457244873"
"4531","1.6390222311019897","1.6390222311019897","1.6390222311019897"
"4532","1.5219972133636475","1.5219972133636475","1.5219972133636475"
"4533","1.382351279258728","1.382351279258728","1.382351279258728"
"4534","1.5459083318710327","1.5459083318710327","1.5459083318710327"
"4535","1.4502575397491455","1.4502575397491455","1.4502575397491455"
"4536","1.4684488773345947","1.4684488773345947","1.4684488773345947"
"4537","1.5006883144378662","1.5006883144378662","1.5006883144378662"
"4538","1.4902610778808594","1.4902610778808594","1.4902610778808594"
"4539","1.6221394538879395","1.6221394538879395","1.6221394538879395"
"4540","1.726681113243103","1.726681113243103","1.726681113243103"
"4541","1.528878092765808","1.528878092765808","1.528878092765808"
"4542","1.4417388439178467","1.4417388439178467","1.4417388439178467"
"4543","1.4430497884750366","1.4430497884750366","1.4430497884750366"
"4544","1.5721724033355713","1.5721724033355713","1.5721724033355713"
"4545","1.697776198387146","1.697776198387146","1.697776198387146"
"4546","1.594655990600586","1.594655990600586","1.594655990600586"
"4547","1.5649869441986084","1.5649869441986084","1.5649869441986084"
"4548","1.496689796447754","1.496689796447754","1.496689796447754"
"4549","1.5959398746490479","1.5959398746490479","1.5959398746490479"
"4550","1.5713317394256592","1.5713317394256592","1.5713317394256592"
"4551","1.4590753316879272","1.4590753316879272","1.4590753316879272"
"4552","1.2996786832809448","1.2996786832809448","1.2996786832809448"
"4553","1.669260859489441","1.669260859489441","1.669260859489441"
"4554","1.6479847431182861","1.6479847431182861","1.6479847431182861"
"4555","1.4700067043304443","1.4700067043304443","1.4700067043304443"
"4556","1.3719085454940796","1.3719085454940796","1.3719085454940796"
"4557","1.420769453048706","1.420769453048706","1.420769453048706"
"4558","1.5371391773223877","1.5371391773223877","1.5371391773223877"
"4559","1.3813233375549316","1.3813233375549316","1.3813233375549316"
"4560","1.5134828090667725","1.5134828090667725","1.5134828090667725"
"4561","1.3918251991271973","1.3918251991271973","1.3918251991271973"
