"Step","Attempt23 - Metrics/targetPosition/error_pos_2d","Attempt23 - Metrics/targetPosition/error_pos_2d__MIN","Attempt23 - Metrics/targetPosition/error_pos_2d__MAX"
"9623","0.20692573487758636","0.20692573487758636","0.20692573487758636"
"9624","0.18800780177116394","0.18800780177116394","0.18800780177116394"
"9625","0.17789441347122192","0.17789441347122192","0.17789441347122192"
"9627","0.1718585193157196","0.1718585193157196","0.1718585193157196"
"9629","0.16948096454143524","0.16948096454143524","0.16948096454143524"
"9630","0.19061219692230225","0.19061219692230225","0.19061219692230225"
"9631","0.33589017391204834","0.33589017391204834","0.33589017391204834"
"9632","0.20730873942375183","0.20730873942375183","0.20730873942375183"
"9634","0.1581822633743286","0.1581822633743286","0.1581822633743286"
"9635","0.204163059592247","0.204163059592247","0.204163059592247"
"9636","0.14192427694797516","0.14192427694797516","0.14192427694797516"
"9638","0.16257791221141815","0.16257791221141815","0.16257791221141815"
"9639","0.25380462408065796","0.25380462408065796","0.25380462408065796"
"9641","0.1563556045293808","0.1563556045293808","0.1563556045293808"
"9642","0.31075072288513184","0.31075072288513184","0.31075072288513184"
"9646","0.17167803645133972","0.17167803645133972","0.17167803645133972"
"9650","0.22613993287086487","0.22613993287086487","0.22613993287086487"
"9652","0.19043120741844177","0.19043120741844177","0.19043120741844177"
"9653","0.27167999744415283","0.27167999744415283","0.27167999744415283"
"9654","0.1613207310438156","0.1613207310438156","0.1613207310438156"
"9656","0.20335137844085693","0.20335137844085693","0.20335137844085693"
"9657","0.2660714387893677","0.2660714387893677","0.2660714387893677"
"9659","0.3253709077835083","0.3253709077835083","0.3253709077835083"
"9662","0.1826767772436142","0.1826767772436142","0.1826767772436142"
"9664","0.14921784400939941","0.14921784400939941","0.14921784400939941"
"9665","0.20707792043685913","0.20707792043685913","0.20707792043685913"
"9666","0.21842657029628754","0.21842657029628754","0.21842657029628754"
"9668","0.22104260325431824","0.22104260325431824","0.22104260325431824"
"9669","0.1611945629119873","0.1611945629119873","0.1611945629119873"
"9670","0.20723950862884521","0.20723950862884521","0.20723950862884521"
"9671","0.3953777253627777","0.3953777253627777","0.3953777253627777"
"9674","0.27218377590179443","0.27218377590179443","0.27218377590179443"
"9677","0.23105940222740173","0.23105940222740173","0.23105940222740173"
"9681","0.24831902980804443","0.24831902980804443","0.24831902980804443"
"9682","0.187544584274292","0.187544584274292","0.187544584274292"
"9684","0.25775131583213806","0.25775131583213806","0.25775131583213806"
"9685","0.18454377353191376","0.18454377353191376","0.18454377353191376"
"9689","0.152269646525383","0.152269646525383","0.152269646525383"
"9690","0.29840320348739624","0.29840320348739624","0.29840320348739624"
"9692","0.22905556857585907","0.22905556857585907","0.22905556857585907"
"9693","0.13036122918128967","0.13036122918128967","0.13036122918128967"
"9695","0.1992500275373459","0.1992500275373459","0.1992500275373459"
"9696","0.20444121956825256","0.20444121956825256","0.20444121956825256"
"9701","0.17376744747161865","0.17376744747161865","0.17376744747161865"
"9702","0.22628508508205414","0.22628508508205414","0.22628508508205414"
"9703","0.16712015867233276","0.16712015867233276","0.16712015867233276"
"9705","0.21114329993724823","0.21114329993724823","0.21114329993724823"
"9706","0.19294598698616028","0.19294598698616028","0.19294598698616028"
"9707","0.2056177854537964","0.2056177854537964","0.2056177854537964"
"9709","0.14351490139961243","0.14351490139961243","0.14351490139961243"
"9710","0.2552574574947357","0.2552574574947357","0.2552574574947357"
"9711","0.2576974332332611","0.2576974332332611","0.2576974332332611"
"9712","0.17931821942329407","0.17931821942329407","0.17931821942329407"
"9714","0.18107615411281586","0.18107615411281586","0.18107615411281586"
"9715","0.31638601422309875","0.31638601422309875","0.31638601422309875"
"9716","0.19293856620788574","0.19293856620788574","0.19293856620788574"
"9718","0.20846229791641235","0.20846229791641235","0.20846229791641235"
"9719","0.1815473437309265","0.1815473437309265","0.1815473437309265"
"9725","0.30357712507247925","0.30357712507247925","0.30357712507247925"
"9726","0.3986361026763916","0.3986361026763916","0.3986361026763916"
"9728","0.21532559394836426","0.21532559394836426","0.21532559394836426"
"9731","0.28178828954696655","0.28178828954696655","0.28178828954696655"
"9732","0.37232667207717896","0.37232667207717896","0.37232667207717896"
"9733","0.17860476672649384","0.17860476672649384","0.17860476672649384"
"9735","0.16237357258796692","0.16237357258796692","0.16237357258796692"
"9736","0.19392865896224976","0.19392865896224976","0.19392865896224976"
"9738","0.19586598873138428","0.19586598873138428","0.19586598873138428"
"9739","0.20004773139953613","0.20004773139953613","0.20004773139953613"
"9741","0.23704949021339417","0.23704949021339417","0.23704949021339417"
"9742","0.20775949954986572","0.20775949954986572","0.20775949954986572"
"9743","0.23424974083900452","0.23424974083900452","0.23424974083900452"
"9746","0.26663005352020264","0.26663005352020264","0.26663005352020264"
"9749","0.15242217481136322","0.15242217481136322","0.15242217481136322"
"9750","0.27694177627563477","0.27694177627563477","0.27694177627563477"
"9752","0.24001440405845642","0.24001440405845642","0.24001440405845642"
"9754","0.1875396966934204","0.1875396966934204","0.1875396966934204"
"9755","0.250990092754364","0.250990092754364","0.250990092754364"
"9756","0.17177633941173553","0.17177633941173553","0.17177633941173553"
"9757","0.19230340421199799","0.19230340421199799","0.19230340421199799"
"9759","0.40685224533081055","0.40685224533081055","0.40685224533081055"
"9760","0.14738856256008148","0.14738856256008148","0.14738856256008148"
"9762","0.29299917817115784","0.29299917817115784","0.29299917817115784"
"9766","0.15719276666641235","0.15719276666641235","0.15719276666641235"
"9769","0.3942295014858246","0.3942295014858246","0.3942295014858246"
"9771","0.2097364068031311","0.2097364068031311","0.2097364068031311"
"9772","0.20504629611968994","0.20504629611968994","0.20504629611968994"
"9773","0.3097040057182312","0.3097040057182312","0.3097040057182312"
"9777","0.41322383284568787","0.41322383284568787","0.41322383284568787"
"9778","0.19754505157470703","0.19754505157470703","0.19754505157470703"
"9779","0.30195724964141846","0.30195724964141846","0.30195724964141846"
"9780","0.23868247866630554","0.23868247866630554","0.23868247866630554"
"9782","0.2020200937986374","0.2020200937986374","0.2020200937986374"
"9784","0.1990606039762497","0.1990606039762497","0.1990606039762497"
"9787","0.24059352278709412","0.24059352278709412","0.24059352278709412"
"9792","0.22231432795524597","0.22231432795524597","0.22231432795524597"
"9794","0.19570636749267578","0.19570636749267578","0.19570636749267578"
"9796","0.16669994592666626","0.16669994592666626","0.16669994592666626"
"9797","0.15847603976726532","0.15847603976726532","0.15847603976726532"
"9798","0.30369094014167786","0.30369094014167786","0.30369094014167786"
"9800","0.149485245347023","0.149485245347023","0.149485245347023"
"9801","0.19994595646858215","0.19994595646858215","0.19994595646858215"
"9804","0.21356609463691711","0.21356609463691711","0.21356609463691711"
"9810","0.32239678502082825","0.32239678502082825","0.32239678502082825"
"9811","0.16845354437828064","0.16845354437828064","0.16845354437828064"
"9813","0.20544639229774475","0.20544639229774475","0.20544639229774475"
"9815","0.23722879588603973","0.23722879588603973","0.23722879588603973"
"9819","0.23667588829994202","0.23667588829994202","0.23667588829994202"
"9820","0.14564935863018036","0.14564935863018036","0.14564935863018036"
"9821","0.13931748270988464","0.13931748270988464","0.13931748270988464"
"9825","0.18115919828414917","0.18115919828414917","0.18115919828414917"
"9826","0.19269385933876038","0.19269385933876038","0.19269385933876038"
"9827","0.19401317834854126","0.19401317834854126","0.19401317834854126"
"9828","0.1468021273612976","0.1468021273612976","0.1468021273612976"
"9829","0.1749834269285202","0.1749834269285202","0.1749834269285202"
"9830","0.17799124121665955","0.17799124121665955","0.17799124121665955"
"9833","0.2701188921928406","0.2701188921928406","0.2701188921928406"
"9836","0.12762632966041565","0.12762632966041565","0.12762632966041565"
"9837","0.23480859398841858","0.23480859398841858","0.23480859398841858"
"9840","0.19816845655441284","0.19816845655441284","0.19816845655441284"
"9843","0.15700621902942657","0.15700621902942657","0.15700621902942657"
"9845","0.14927519857883453","0.14927519857883453","0.14927519857883453"
"9849","0.16160626709461212","0.16160626709461212","0.16160626709461212"
"9850","0.19045130908489227","0.19045130908489227","0.19045130908489227"
"9851","0.24088816344738007","0.24088816344738007","0.24088816344738007"
"9852","0.3037883937358856","0.3037883937358856","0.3037883937358856"
"9855","0.21952128410339355","0.21952128410339355","0.21952128410339355"
"9857","0.13465702533721924","0.13465702533721924","0.13465702533721924"
"9859","0.26743385195732117","0.26743385195732117","0.26743385195732117"
"9861","0.18048858642578125","0.18048858642578125","0.18048858642578125"
"9865","0.17769771814346313","0.17769771814346313","0.17769771814346313"
"9866","0.2294522225856781","0.2294522225856781","0.2294522225856781"
"9867","0.23178362846374512","0.23178362846374512","0.23178362846374512"
"9868","0.15165337920188904","0.15165337920188904","0.15165337920188904"
"9871","0.3288930356502533","0.3288930356502533","0.3288930356502533"
"9872","0.19621804356575012","0.19621804356575012","0.19621804356575012"
"9875","0.14207451045513153","0.14207451045513153","0.14207451045513153"
"9878","0.1509072333574295","0.1509072333574295","0.1509072333574295"
"9881","0.14140984416007996","0.14140984416007996","0.14140984416007996"
"9882","0.14846467971801758","0.14846467971801758","0.14846467971801758"
"9883","0.18526870012283325","0.18526870012283325","0.18526870012283325"
"9888","0.19557301700115204","0.19557301700115204","0.19557301700115204"
"9890","0.25302577018737793","0.25302577018737793","0.25302577018737793"
"9893","0.35865744948387146","0.35865744948387146","0.35865744948387146"
"9895","0.32586416602134705","0.32586416602134705","0.32586416602134705"
"9896","0.14487507939338684","0.14487507939338684","0.14487507939338684"
"9898","0.2608349025249481","0.2608349025249481","0.2608349025249481"
"9899","0.28354617953300476","0.28354617953300476","0.28354617953300476"
"9900","0.2413875162601471","0.2413875162601471","0.2413875162601471"
"9904","0.14742259681224823","0.14742259681224823","0.14742259681224823"
"9907","0.2200029194355011","0.2200029194355011","0.2200029194355011"
"9908","0.1502513587474823","0.1502513587474823","0.1502513587474823"
"9910","0.16849684715270996","0.16849684715270996","0.16849684715270996"
"9911","0.17326074838638306","0.17326074838638306","0.17326074838638306"
"9913","0.33441615104675293","0.33441615104675293","0.33441615104675293"
"9917","0.16335146129131317","0.16335146129131317","0.16335146129131317"
"9918","0.19295398890972137","0.19295398890972137","0.19295398890972137"
"9922","0.1729627102613449","0.1729627102613449","0.1729627102613449"
"9923","0.1665799915790558","0.1665799915790558","0.1665799915790558"
"9928","0.1597519963979721","0.1597519963979721","0.1597519963979721"
"9929","0.23976349830627441","0.23976349830627441","0.23976349830627441"
"9931","0.16360145807266235","0.16360145807266235","0.16360145807266235"
"9932","0.14893001317977905","0.14893001317977905","0.14893001317977905"
"9933","0.14539960026741028","0.14539960026741028","0.14539960026741028"
"9934","0.1924082636833191","0.1924082636833191","0.1924082636833191"
"9936","0.1449645757675171","0.1449645757675171","0.1449645757675171"
"9937","0.23273634910583496","0.23273634910583496","0.23273634910583496"
"9938","0.1547725796699524","0.1547725796699524","0.1547725796699524"
"9939","0.21306976675987244","0.21306976675987244","0.21306976675987244"
"9940","0.13466228544712067","0.13466228544712067","0.13466228544712067"
"9942","0.262969046831131","0.262969046831131","0.262969046831131"
"9944","0.17554593086242676","0.17554593086242676","0.17554593086242676"
"9946","0.35025009512901306","0.35025009512901306","0.35025009512901306"
"9947","0.21791645884513855","0.21791645884513855","0.21791645884513855"
"9951","0.13624194264411926","0.13624194264411926","0.13624194264411926"
"9952","0.1873137205839157","0.1873137205839157","0.1873137205839157"
"9953","0.21176189184188843","0.21176189184188843","0.21176189184188843"
"9954","0.11628791689872742","0.11628791689872742","0.11628791689872742"
"9957","0.14079619944095612","0.14079619944095612","0.14079619944095612"
"9958","0.107648566365242","0.107648566365242","0.107648566365242"
"9962","0.14827077090740204","0.14827077090740204","0.14827077090740204"
"9964","0.27700507640838623","0.27700507640838623","0.27700507640838623"
"9965","0.450143039226532","0.450143039226532","0.450143039226532"
"9966","0.26349133253097534","0.26349133253097534","0.26349133253097534"
"9967","0.21482440829277039","0.21482440829277039","0.21482440829277039"
"9968","0.18507999181747437","0.18507999181747437","0.18507999181747437"
"9969","0.2325250804424286","0.2325250804424286","0.2325250804424286"
"9971","0.2459602802991867","0.2459602802991867","0.2459602802991867"
"9972","0.1541338711977005","0.1541338711977005","0.1541338711977005"
"9975","0.2105354368686676","0.2105354368686676","0.2105354368686676"
"9980","0.1659325808286667","0.1659325808286667","0.1659325808286667"
"9981","0.38400572538375854","0.38400572538375854","0.38400572538375854"
"9984","0.2209952175617218","0.2209952175617218","0.2209952175617218"
"9987","0.17606154084205627","0.17606154084205627","0.17606154084205627"
"9990","0.16086873412132263","0.16086873412132263","0.16086873412132263"
"9994","0.2522788345813751","0.2522788345813751","0.2522788345813751"
"9996","0.31935355067253113","0.31935355067253113","0.31935355067253113"
"9997","0.20280134677886963","0.20280134677886963","0.20280134677886963"
"10000","0.3641601800918579","0.3641601800918579","0.3641601800918579"
"10001","0.3315897583961487","0.3315897583961487","0.3315897583961487"
"10002","0.20784959197044373","0.20784959197044373","0.20784959197044373"
"10003","0.14174489676952362","0.14174489676952362","0.14174489676952362"
"10004","0.2196570634841919","0.2196570634841919","0.2196570634841919"
"10007","0.16382330656051636","0.16382330656051636","0.16382330656051636"
"10008","0.15959012508392334","0.15959012508392334","0.15959012508392334"
"10009","0.14051392674446106","0.14051392674446106","0.14051392674446106"
"10010","0.2000134438276291","0.2000134438276291","0.2000134438276291"
"10016","0.23653018474578857","0.23653018474578857","0.23653018474578857"
"10017","0.28196007013320923","0.28196007013320923","0.28196007013320923"
"10018","0.1318484991788864","0.1318484991788864","0.1318484991788864"
"10021","0.17960771918296814","0.17960771918296814","0.17960771918296814"
"10022","0.22373650968074799","0.22373650968074799","0.22373650968074799"
"10023","0.1966048926115036","0.1966048926115036","0.1966048926115036"
"10024","0.1644536256790161","0.1644536256790161","0.1644536256790161"
"10027","0.20978783071041107","0.20978783071041107","0.20978783071041107"
"10028","0.27096861600875854","0.27096861600875854","0.27096861600875854"
"10030","0.1548866480588913","0.1548866480588913","0.1548866480588913"
"10031","0.14528045058250427","0.14528045058250427","0.14528045058250427"
"10032","0.17577891051769257","0.17577891051769257","0.17577891051769257"
"10033","0.19380776584148407","0.19380776584148407","0.19380776584148407"
"10034","0.15814664959907532","0.15814664959907532","0.15814664959907532"
"10039","0.21696174144744873","0.21696174144744873","0.21696174144744873"
"10040","0.1549537032842636","0.1549537032842636","0.1549537032842636"
"10041","0.1956164836883545","0.1956164836883545","0.1956164836883545"
"10047","0.2246381640434265","0.2246381640434265","0.2246381640434265"
"10049","0.21111449599266052","0.21111449599266052","0.21111449599266052"
"10050","0.25296148657798767","0.25296148657798767","0.25296148657798767"
"10052","0.2541763186454773","0.2541763186454773","0.2541763186454773"
"10054","0.23223674297332764","0.23223674297332764","0.23223674297332764"
"10055","0.15988366305828094","0.15988366305828094","0.15988366305828094"
"10057","0.3535653054714203","0.3535653054714203","0.3535653054714203"
"10059","0.2522639334201813","0.2522639334201813","0.2522639334201813"
"10062","0.18718692660331726","0.18718692660331726","0.18718692660331726"
"10064","0.1842862069606781","0.1842862069606781","0.1842862069606781"
"10070","0.23664633929729462","0.23664633929729462","0.23664633929729462"
"10071","0.1989661455154419","0.1989661455154419","0.1989661455154419"
"10072","0.15890547633171082","0.15890547633171082","0.15890547633171082"
"10073","0.2825440466403961","0.2825440466403961","0.2825440466403961"
"10074","0.27990278601646423","0.27990278601646423","0.27990278601646423"
"10075","0.18120551109313965","0.18120551109313965","0.18120551109313965"
"10077","0.23174190521240234","0.23174190521240234","0.23174190521240234"
"10078","0.20625996589660645","0.20625996589660645","0.20625996589660645"
"10082","0.20721781253814697","0.20721781253814697","0.20721781253814697"
"10084","0.19225940108299255","0.19225940108299255","0.19225940108299255"
"10090","0.17108695209026337","0.17108695209026337","0.17108695209026337"
"10091","0.12943357229232788","0.12943357229232788","0.12943357229232788"
"10092","0.1591377556324005","0.1591377556324005","0.1591377556324005"
"10095","0.2188216894865036","0.2188216894865036","0.2188216894865036"
"10097","0.17017948627471924","0.17017948627471924","0.17017948627471924"
"10098","0.21717461943626404","0.21717461943626404","0.21717461943626404"
"10099","0.15939074754714966","0.15939074754714966","0.15939074754714966"
"10100","0.26220041513442993","0.26220041513442993","0.26220041513442993"
"10102","0.15736699104309082","0.15736699104309082","0.15736699104309082"
"10103","0.19398443400859833","0.19398443400859833","0.19398443400859833"
"10105","0.2975348234176636","0.2975348234176636","0.2975348234176636"
"10108","0.28513455390930176","0.28513455390930176","0.28513455390930176"
"10109","0.17177125811576843","0.17177125811576843","0.17177125811576843"
"10110","0.14162226021289825","0.14162226021289825","0.14162226021289825"
"10111","0.21461918950080872","0.21461918950080872","0.21461918950080872"
"10112","0.20124271512031555","0.20124271512031555","0.20124271512031555"
"10117","0.2056964635848999","0.2056964635848999","0.2056964635848999"
"10120","0.1640627086162567","0.1640627086162567","0.1640627086162567"
"10122","0.2624835669994354","0.2624835669994354","0.2624835669994354"
"10123","0.2662544846534729","0.2662544846534729","0.2662544846534729"
"10124","0.14612704515457153","0.14612704515457153","0.14612704515457153"
"10125","0.1921205222606659","0.1921205222606659","0.1921205222606659"
"10127","0.23955205082893372","0.23955205082893372","0.23955205082893372"
"10128","0.14610722661018372","0.14610722661018372","0.14610722661018372"
"10130","0.18917445838451385","0.18917445838451385","0.18917445838451385"
"10133","0.2089691460132599","0.2089691460132599","0.2089691460132599"
"10134","0.3459201753139496","0.3459201753139496","0.3459201753139496"
"10138","0.23021933436393738","0.23021933436393738","0.23021933436393738"
"10139","0.16531044244766235","0.16531044244766235","0.16531044244766235"
"10140","0.24826189875602722","0.24826189875602722","0.24826189875602722"
"10141","0.17702625691890717","0.17702625691890717","0.17702625691890717"
"10142","0.2026711404323578","0.2026711404323578","0.2026711404323578"
"10148","0.20225843787193298","0.20225843787193298","0.20225843787193298"
"10150","0.2193063497543335","0.2193063497543335","0.2193063497543335"
"10151","0.2542809247970581","0.2542809247970581","0.2542809247970581"
"10154","0.17557215690612793","0.17557215690612793","0.17557215690612793"
"10157","0.2526991367340088","0.2526991367340088","0.2526991367340088"
"10158","0.21654999256134033","0.21654999256134033","0.21654999256134033"
"10159","0.16831064224243164","0.16831064224243164","0.16831064224243164"
"10160","0.2370719611644745","0.2370719611644745","0.2370719611644745"
"10161","0.21044382452964783","0.21044382452964783","0.21044382452964783"
"10162","0.2649824023246765","0.2649824023246765","0.2649824023246765"
"10163","0.31991833448410034","0.31991833448410034","0.31991833448410034"
"10164","0.29764777421951294","0.29764777421951294","0.29764777421951294"
"10165","0.2465674877166748","0.2465674877166748","0.2465674877166748"
"10166","0.2642067074775696","0.2642067074775696","0.2642067074775696"
"10168","0.2078346610069275","0.2078346610069275","0.2078346610069275"
"10169","0.3083832859992981","0.3083832859992981","0.3083832859992981"
"10173","0.19988244771957397","0.19988244771957397","0.19988244771957397"
"10176","0.2493898868560791","0.2493898868560791","0.2493898868560791"
"10178","0.16496551036834717","0.16496551036834717","0.16496551036834717"
"10181","0.2131587564945221","0.2131587564945221","0.2131587564945221"
"10182","0.19775164127349854","0.19775164127349854","0.19775164127349854"
"10183","0.2022094428539276","0.2022094428539276","0.2022094428539276"
"10184","0.2085108757019043","0.2085108757019043","0.2085108757019043"
"10188","0.24726593494415283","0.24726593494415283","0.24726593494415283"
"10189","0.19000254571437836","0.19000254571437836","0.19000254571437836"
"10191","0.15497450530529022","0.15497450530529022","0.15497450530529022"
"10192","0.16800186038017273","0.16800186038017273","0.16800186038017273"
"10193","0.21110932528972626","0.21110932528972626","0.21110932528972626"
"10196","0.2685563266277313","0.2685563266277313","0.2685563266277313"
"10201","0.1694953888654709","0.1694953888654709","0.1694953888654709"
"10202","0.24122601747512817","0.24122601747512817","0.24122601747512817"
"10203","0.2489166110754013","0.2489166110754013","0.2489166110754013"
"10204","0.2815134525299072","0.2815134525299072","0.2815134525299072"
"10206","0.2877264618873596","0.2877264618873596","0.2877264618873596"
"10209","0.25909900665283203","0.25909900665283203","0.25909900665283203"
"10210","0.16252374649047852","0.16252374649047852","0.16252374649047852"
"10212","0.19285957515239716","0.19285957515239716","0.19285957515239716"
"10214","0.1756085753440857","0.1756085753440857","0.1756085753440857"
"10217","0.35561931133270264","0.35561931133270264","0.35561931133270264"
"10219","0.1565530151128769","0.1565530151128769","0.1565530151128769"
"10222","0.19747695326805115","0.19747695326805115","0.19747695326805115"
"10224","0.20662212371826172","0.20662212371826172","0.20662212371826172"
"10226","0.1677015721797943","0.1677015721797943","0.1677015721797943"
"10227","0.24079477787017822","0.24079477787017822","0.24079477787017822"
"10230","0.24002783000469208","0.24002783000469208","0.24002783000469208"
"10231","0.1731424778699875","0.1731424778699875","0.1731424778699875"
"10232","0.19122204184532166","0.19122204184532166","0.19122204184532166"
"10233","0.41314977407455444","0.41314977407455444","0.41314977407455444"
"10234","0.1817610114812851","0.1817610114812851","0.1817610114812851"
"10235","0.19474022090435028","0.19474022090435028","0.19474022090435028"
"10238","0.2265702486038208","0.2265702486038208","0.2265702486038208"
"10243","0.26147162914276123","0.26147162914276123","0.26147162914276123"
"10244","0.2414018213748932","0.2414018213748932","0.2414018213748932"
"10245","0.22474531829357147","0.22474531829357147","0.22474531829357147"
"10247","0.23366586863994598","0.23366586863994598","0.23366586863994598"
"10250","0.1771881878376007","0.1771881878376007","0.1771881878376007"
"10253","0.20757099986076355","0.20757099986076355","0.20757099986076355"
"10254","0.19912317395210266","0.19912317395210266","0.19912317395210266"
"10255","0.21944710612297058","0.21944710612297058","0.21944710612297058"
"10257","0.19810675084590912","0.19810675084590912","0.19810675084590912"
"10260","0.16626030206680298","0.16626030206680298","0.16626030206680298"
"10261","0.1619798243045807","0.1619798243045807","0.1619798243045807"
"10262","0.14158374071121216","0.14158374071121216","0.14158374071121216"
"10263","0.2020985335111618","0.2020985335111618","0.2020985335111618"
"10264","0.21934734284877777","0.21934734284877777","0.21934734284877777"
"10266","0.14868594706058502","0.14868594706058502","0.14868594706058502"
"10267","0.1752968281507492","0.1752968281507492","0.1752968281507492"
"10269","0.13183778524398804","0.13183778524398804","0.13183778524398804"
"10270","0.17366252839565277","0.17366252839565277","0.17366252839565277"
"10271","0.14990323781967163","0.14990323781967163","0.14990323781967163"
"10273","0.23914693295955658","0.23914693295955658","0.23914693295955658"
"10274","0.23554961383342743","0.23554961383342743","0.23554961383342743"
"10278","0.2042132019996643","0.2042132019996643","0.2042132019996643"
"10279","0.1587158888578415","0.1587158888578415","0.1587158888578415"
"10280","0.23007747530937195","0.23007747530937195","0.23007747530937195"
"10281","0.23536944389343262","0.23536944389343262","0.23536944389343262"
"10282","0.1492813229560852","0.1492813229560852","0.1492813229560852"
"10283","0.1335596889257431","0.1335596889257431","0.1335596889257431"
"10284","0.21708181500434875","0.21708181500434875","0.21708181500434875"
"10288","0.13550662994384766","0.13550662994384766","0.13550662994384766"
"10291","0.1884671300649643","0.1884671300649643","0.1884671300649643"
"10293","0.27885445952415466","0.27885445952415466","0.27885445952415466"
"10294","0.17120102047920227","0.17120102047920227","0.17120102047920227"
"10296","0.14721056818962097","0.14721056818962097","0.14721056818962097"
"10297","0.24255800247192383","0.24255800247192383","0.24255800247192383"
"10302","0.2634306848049164","0.2634306848049164","0.2634306848049164"
"10303","0.22754590213298798","0.22754590213298798","0.22754590213298798"
"10305","0.15181174874305725","0.15181174874305725","0.15181174874305725"
"10306","0.20218679308891296","0.20218679308891296","0.20218679308891296"
"10309","0.18723702430725098","0.18723702430725098","0.18723702430725098"
"10310","0.19189338386058807","0.19189338386058807","0.19189338386058807"
"10311","0.29645586013793945","0.29645586013793945","0.29645586013793945"
"10313","0.21690163016319275","0.21690163016319275","0.21690163016319275"
"10317","0.21104654669761658","0.21104654669761658","0.21104654669761658"
"10318","0.21426646411418915","0.21426646411418915","0.21426646411418915"
"10320","0.1827756017446518","0.1827756017446518","0.1827756017446518"
"10324","0.15421715378761292","0.15421715378761292","0.15421715378761292"
"10326","0.22404639422893524","0.22404639422893524","0.22404639422893524"
"10327","0.1559697985649109","0.1559697985649109","0.1559697985649109"
"10330","0.16179223358631134","0.16179223358631134","0.16179223358631134"
"10332","0.12704388797283173","0.12704388797283173","0.12704388797283173"
"10333","0.13283605873584747","0.13283605873584747","0.13283605873584747"
"10335","0.268611878156662","0.268611878156662","0.268611878156662"
"10336","0.26043936610221863","0.26043936610221863","0.26043936610221863"
"10338","0.1835792064666748","0.1835792064666748","0.1835792064666748"
"10339","0.15237535536289215","0.15237535536289215","0.15237535536289215"
"10343","0.21680772304534912","0.21680772304534912","0.21680772304534912"
"10344","0.1498463749885559","0.1498463749885559","0.1498463749885559"
"10348","0.22966334223747253","0.22966334223747253","0.22966334223747253"
"10352","0.26115113496780396","0.26115113496780396","0.26115113496780396"
"10356","0.20094966888427734","0.20094966888427734","0.20094966888427734"
"10357","0.20117059350013733","0.20117059350013733","0.20117059350013733"
"10358","0.33050277829170227","0.33050277829170227","0.33050277829170227"
"10359","0.1929541826248169","0.1929541826248169","0.1929541826248169"
"10361","0.21667873859405518","0.21667873859405518","0.21667873859405518"
"10363","0.18984249234199524","0.18984249234199524","0.18984249234199524"
"10364","0.14911535382270813","0.14911535382270813","0.14911535382270813"
"10366","0.16886135935783386","0.16886135935783386","0.16886135935783386"
"10368","0.2719109356403351","0.2719109356403351","0.2719109356403351"
"10371","0.15063002705574036","0.15063002705574036","0.15063002705574036"
"10373","0.25461310148239136","0.25461310148239136","0.25461310148239136"
"10374","0.17242857813835144","0.17242857813835144","0.17242857813835144"
"10375","0.156869575381279","0.156869575381279","0.156869575381279"
"10376","0.17622622847557068","0.17622622847557068","0.17622622847557068"
"10377","0.17747315764427185","0.17747315764427185","0.17747315764427185"
"10381","0.19611500203609467","0.19611500203609467","0.19611500203609467"
"10384","0.21793073415756226","0.21793073415756226","0.21793073415756226"
"10385","0.21439585089683533","0.21439585089683533","0.21439585089683533"
"10389","0.16892623901367188","0.16892623901367188","0.16892623901367188"
"10391","0.16074155271053314","0.16074155271053314","0.16074155271053314"
"10392","0.2766501307487488","0.2766501307487488","0.2766501307487488"
"10396","0.2423817366361618","0.2423817366361618","0.2423817366361618"
"10397","0.21831542253494263","0.21831542253494263","0.21831542253494263"
"10400","0.2448970079421997","0.2448970079421997","0.2448970079421997"
"10401","0.3779429793357849","0.3779429793357849","0.3779429793357849"
"10405","0.20692047476768494","0.20692047476768494","0.20692047476768494"
"10407","0.20951232314109802","0.20951232314109802","0.20951232314109802"
"10412","0.1881304234266281","0.1881304234266281","0.1881304234266281"
"10415","0.16502170264720917","0.16502170264720917","0.16502170264720917"
"10416","0.3308952748775482","0.3308952748775482","0.3308952748775482"
"10418","0.17615465819835663","0.17615465819835663","0.17615465819835663"
"10419","0.2038213014602661","0.2038213014602661","0.2038213014602661"
"10421","0.21985742449760437","0.21985742449760437","0.21985742449760437"
"10423","0.2009158432483673","0.2009158432483673","0.2009158432483673"
"10425","0.3871096074581146","0.3871096074581146","0.3871096074581146"
"10426","0.5821796655654907","0.5821796655654907","0.5821796655654907"
"10429","0.18197385966777802","0.18197385966777802","0.18197385966777802"
"10431","0.19484767317771912","0.19484767317771912","0.19484767317771912"
"10438","0.1755760908126831","0.1755760908126831","0.1755760908126831"
"10440","0.15276490151882172","0.15276490151882172","0.15276490151882172"
"10442","0.2017161101102829","0.2017161101102829","0.2017161101102829"
"10444","0.1732703298330307","0.1732703298330307","0.1732703298330307"
"10447","0.213052898645401","0.213052898645401","0.213052898645401"
"10449","0.19001424312591553","0.19001424312591553","0.19001424312591553"
"10450","0.20994222164154053","0.20994222164154053","0.20994222164154053"
"10453","0.19188064336776733","0.19188064336776733","0.19188064336776733"
"10454","0.29434049129486084","0.29434049129486084","0.29434049129486084"
"10455","0.1829461306333542","0.1829461306333542","0.1829461306333542"
"10456","0.2209923267364502","0.2209923267364502","0.2209923267364502"
"10457","0.245076984167099","0.245076984167099","0.245076984167099"
