"Step","Historylen4 - Episode_Termination/base_contact","Historylen4 - Episode_Termination/base_contact__MIN","Historylen4 - Episode_Termination/base_contact__MAX"
"10474","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10475","0","0","0"
"10477","0","0","0"
"10482","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10484","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10487","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10488","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10489","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10493","0","0","0"
"10497","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10499","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10503","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10505","0.125","0.125","0.125"
"10514","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10520","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10526","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10528","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10529","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10530","0.125","0.125","0.125"
"10531","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10532","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10539","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10540","0.125","0.125","0.125"
"10544","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10546","0.125","0.125","0.125"
"10548","0","0","0"
"10549","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10551","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10555","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10556","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10557","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10558","0.125","0.125","0.125"
"10559","0","0","0"
"10561","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10565","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10566","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10568","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10569","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10576","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10577","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10579","0.125","0.125","0.125"
"10582","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10586","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10587","0.125","0.125","0.125"
"10589","0","0","0"
"10593","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10602","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10603","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10607","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10608","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10610","0","0","0"
"10611","0.125","0.125","0.125"
"10613","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10615","0.125","0.125","0.125"
"10617","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10619","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10620","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10622","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10624","0.125","0.125","0.125"
"10625","0","0","0"
"10627","0","0","0"
"10634","0","0","0"
"10635","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10638","0.125","0.125","0.125"
"10641","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10642","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10643","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10644","0","0","0"
"10645","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10646","0","0","0"
"10647","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10650","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10652","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10654","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10657","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10660","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10664","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10668","0","0","0"
"10669","0","0","0"
"10670","0.125","0.125","0.125"
"10672","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10673","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10675","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10676","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10678","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10680","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10681","0","0","0"
"10682","0","0","0"
"10683","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10686","0.125","0.125","0.125"
"10690","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10692","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10693","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10694","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10697","0","0","0"
"10698","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10699","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10701","0","0","0"
"10702","0","0","0"
"10703","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10704","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10708","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10711","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10712","0","0","0"
"10713","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10714","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10721","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10723","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10725","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10726","0","0","0"
"10728","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10729","0","0","0"
"10731","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10736","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10738","0","0","0"
"10739","0","0","0"
"10740","0","0","0"
"10742","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10743","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10744","0","0","0"
"10745","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10753","0","0","0"
"10754","0.125","0.125","0.125"
"10755","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10759","0","0","0"
"10763","0.125","0.125","0.125"
"10764","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10770","0","0","0"
"10771","0","0","0"
"10777","0.125","0.125","0.125"
"10780","0.25","0.25","0.25"
"10783","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10786","0","0","0"
"10787","0","0","0"
"10789","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10790","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10792","0","0","0"
"10799","0","0","0"
"10801","0","0","0"
"10803","0","0","0"
"10805","0","0","0"
"10809","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10810","0.125","0.125","0.125"
"10811","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10814","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10816","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10818","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10819","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10823","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10824","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10826","0","0","0"
"10829","0.125","0.125","0.125"
"10835","0","0","0"
"10837","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10838","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10841","0.125","0.125","0.125"
"10843","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10844","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10849","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10850","0","0","0"
"10851","0","0","0"
"10852","0","0","0"
"10855","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10856","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10857","0","0","0"
"10859","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10861","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10863","0","0","0"
"10865","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10866","0","0","0"
"10868","0","0","0"
"10870","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10874","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10875","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10876","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10877","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10878","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10883","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10887","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10888","0.125","0.125","0.125"
"10890","0","0","0"
"10891","0","0","0"
"10893","0.125","0.125","0.125"
"10894","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10896","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10899","0.125","0.125","0.125"
"10901","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10903","0.125","0.125","0.125"
"10904","0","0","0"
"10906","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10912","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10913","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10916","0","0","0"
"10917","0.125","0.125","0.125"
"10921","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10923","0","0","0"
"10926","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10927","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10928","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10929","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10930","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10931","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"10933","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10934","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10937","0","0","0"
"10938","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"10939","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10940","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10941","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10942","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10947","0.125","0.125","0.125"
"10949","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10953","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10954","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10957","0","0","0"
"10958","0.125","0.125","0.125"
"10961","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10963","0","0","0"
"10966","0","0","0"
"10971","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"10972","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10973","0.125","0.125","0.125"
"10974","0","0","0"
"10977","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10978","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10979","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10983","0","0","0"
"10984","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10987","0.125","0.125","0.125"
"10990","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10991","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10992","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10993","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"10994","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10995","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10997","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"10999","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11000","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11002","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11003","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11007","0","0","0"
"11008","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11011","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11012","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11013","0.125","0.125","0.125"
"11014","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11015","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11017","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11018","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11022","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11025","0.125","0.125","0.125"
"11027","0.125","0.125","0.125"
"11032","0.125","0.125","0.125"
"11036","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11038","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11043","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11045","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11048","0","0","0"
"11051","0","0","0"
"11052","0","0","0"
"11054","0.125","0.125","0.125"
"11055","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11056","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11059","0","0","0"
"11063","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11066","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11068","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11069","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11072","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11074","0","0","0"
"11075","0","0","0"
"11076","0.125","0.125","0.125"
"11080","0","0","0"
"11081","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11086","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11092","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11094","0","0","0"
"11096","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11099","0","0","0"
"11100","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11101","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11103","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11104","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11110","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11111","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11112","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11115","0.125","0.125","0.125"
"11118","0.125","0.125","0.125"
"11122","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11126","0.125","0.125","0.125"
"11128","0.125","0.125","0.125"
"11129","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11130","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11131","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11132","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11133","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"11134","0","0","0"
"11135","0","0","0"
"11136","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11138","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11140","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11141","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11143","0.125","0.125","0.125"
"11147","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11148","0.125","0.125","0.125"
"11153","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11156","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11158","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11159","0.125","0.125","0.125"
"11161","0","0","0"
"11169","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11171","0","0","0"
"11176","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11178","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11180","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11182","0","0","0"
"11183","0","0","0"
"11184","0","0","0"
"11185","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11186","0","0","0"
"11189","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11191","0","0","0"
"11192","0.125","0.125","0.125"
"11195","0","0","0"
"11196","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11197","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11199","0.125","0.125","0.125"
"11200","0.125","0.125","0.125"
"11202","0","0","0"
"11206","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11207","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11210","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11214","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11215","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11218","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11224","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11225","0","0","0"
"11229","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11230","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11231","0.125","0.125","0.125"
"11232","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11233","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11234","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11235","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11237","0.125","0.125","0.125"
"11238","0","0","0"
"11240","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11243","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11244","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11246","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11250","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11254","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11257","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11259","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11260","0.25","0.25","0.25"
"11261","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11263","0.125","0.125","0.125"
"11264","0.125","0.125","0.125"
"11266","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"11267","0.125","0.125","0.125"
"11269","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11272","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11274","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11276","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11277","0.125","0.125","0.125"
"11278","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11279","0.125","0.125","0.125"
"11280","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"11284","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11286","0.125","0.125","0.125"
"11287","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11288","0.125","0.125","0.125"
"11294","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11295","0.25","0.25","0.25"
"11297","0.125","0.125","0.125"
"11299","0.125","0.125","0.125"
"11300","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11302","0.125","0.125","0.125"
"11303","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11309","0","0","0"
"11310","0.125","0.125","0.125"
"11312","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11313","0","0","0"
"11316","0.125","0.125","0.125"
"11317","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11318","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11319","0","0","0"
"11323","0","0","0"
"11325","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11333","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11335","0.125","0.125","0.125"
"11338","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11340","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11344","0.125","0.125","0.125"
"11345","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11346","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"11351","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"11352","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11354","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11358","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11359","0.125","0.125","0.125"
"11362","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11364","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11365","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11367","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11371","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11373","0","0","0"
"11374","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11375","0","0","0"
"11377","0","0","0"
"11381","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11382","0.125","0.125","0.125"
"11385","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11389","0.125","0.125","0.125"
"11390","0.125","0.125","0.125"
"11398","0","0","0"
"11400","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11403","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11404","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11406","0","0","0"
"11407","0.125","0.125","0.125"
"11409","0.125","0.125","0.125"
"11411","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"11415","0","0","0"
"11416","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11421","0","0","0"
"11422","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11423","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11424","0.125","0.125","0.125"
"11425","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11427","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11429","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11430","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11431","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11435","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11436","0.125","0.125","0.125"
"11439","0.125","0.125","0.125"
"11442","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11443","0.125","0.125","0.125"
"11444","0.375","0.375","0.375"
"11445","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11449","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11450","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11453","0","0","0"
"11454","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11458","0","0","0"
"11459","0","0","0"
"11466","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11467","0","0","0"
"11468","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11470","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11471","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11475","0","0","0"
"11476","0","0","0"
"11477","0","0","0"
"11478","0","0","0"
"11479","0","0","0"
"11480","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11481","0","0","0"
"11482","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11484","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11487","0","0","0"
"11489","0.125","0.125","0.125"
"11493","0","0","0"
"11495","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11496","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11497","0","0","0"
"11501","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11502","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11506","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"11511","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11512","0.125","0.125","0.125"
"11513","0","0","0"
"11515","0.25","0.25","0.25"
"11516","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11517","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11518","0.125","0.125","0.125"
"11519","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11521","0.125","0.125","0.125"
"11526","0","0","0"
"11527","0","0","0"
"11528","0.125","0.125","0.125"
"11529","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11534","0.125","0.125","0.125"
"11536","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11537","0.125","0.125","0.125"
"11542","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11543","0","0","0"
"11544","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11546","0","0","0"
"11548","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11550","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11554","0","0","0"
"11555","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11557","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11560","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11563","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11564","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11569","0","0","0"
"11570","0","0","0"
"11571","0.125","0.125","0.125"
"11572","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11573","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11574","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11578","0","0","0"
"11579","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11580","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11581","0","0","0"
"11585","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11587","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11588","0.125","0.125","0.125"
"11590","0","0","0"
"11597","0","0","0"
"11602","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11605","0","0","0"
"11606","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11607","0.125","0.125","0.125"
"11608","0","0","0"
"11613","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11614","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11617","0","0","0"
"11619","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11622","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11624","0","0","0"
"11625","0","0","0"
"11629","0","0","0"
"11630","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11632","0","0","0"
"11633","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11636","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11637","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11638","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11639","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11641","0.125","0.125","0.125"
"11643","0.125","0.125","0.125"
"11646","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11650","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11653","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11654","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11655","0.125","0.125","0.125"
"11656","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11657","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11659","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11660","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11661","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11663","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11665","0","0","0"
"11667","0.125","0.125","0.125"
"11676","0.125","0.125","0.125"
"11681","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11682","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"11683","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11686","0.125","0.125","0.125"
"11689","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11691","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"11692","0","0","0"
"11694","0","0","0"
"11698","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11699","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"11703","0","0","0"
"11705","0","0","0"
