"Step","exponentialNoMovement - Metrics/targetPosition/error_heading","exponentialNoMovement - Metrics/targetPosition/error_heading__MIN","exponentialNoMovement - Metrics/targetPosition/error_heading__MAX"
"8917","0.2730644941329956","0.2730644941329956","0.2730644941329956"
"8918","0.2865487039089203","0.2865487039089203","0.2865487039089203"
"8919","0.40105903148651123","0.40105903148651123","0.40105903148651123"
"8920","0.40539276599884033","0.40539276599884033","0.40539276599884033"
"8921","0.41048622131347656","0.41048622131347656","0.41048622131347656"
"8922","0.4327356815338135","0.4327356815338135","0.4327356815338135"
"8923","0.4211924970149994","0.4211924970149994","0.4211924970149994"
"8924","0.400574266910553","0.400574266910553","0.400574266910553"
"8925","0.36943766474723816","0.36943766474723816","0.36943766474723816"
"8926","0.39143359661102295","0.39143359661102295","0.39143359661102295"
"8927","0.44466662406921387","0.44466662406921387","0.44466662406921387"
"8928","0.5333152413368225","0.5333152413368225","0.5333152413368225"
"8929","0.36774346232414246","0.36774346232414246","0.36774346232414246"
"8930","0.36311137676239014","0.36311137676239014","0.36311137676239014"
"8931","0.3719162344932556","0.3719162344932556","0.3719162344932556"
"8932","0.4698966443538666","0.4698966443538666","0.4698966443538666"
"8933","0.28187549114227295","0.28187549114227295","0.28187549114227295"
"8934","0.5228521227836609","0.5228521227836609","0.5228521227836609"
"8935","0.3415335416793823","0.3415335416793823","0.3415335416793823"
"8936","0.46632418036460876","0.46632418036460876","0.46632418036460876"
"8937","0.3608987033367157","0.3608987033367157","0.3608987033367157"
"8938","0.38644272089004517","0.38644272089004517","0.38644272089004517"
"8939","0.3900497555732727","0.3900497555732727","0.3900497555732727"
"8940","0.5305200219154358","0.5305200219154358","0.5305200219154358"
"8941","0.4646441340446472","0.4646441340446472","0.4646441340446472"
"8942","0.3775786757469177","0.3775786757469177","0.3775786757469177"
"8943","0.3127020299434662","0.3127020299434662","0.3127020299434662"
"8944","0.31973767280578613","0.31973767280578613","0.31973767280578613"
"8945","0.3198055922985077","0.3198055922985077","0.3198055922985077"
"8946","0.31500616669654846","0.31500616669654846","0.31500616669654846"
"8947","0.38320669531822205","0.38320669531822205","0.38320669531822205"
"8948","0.2707217037677765","0.2707217037677765","0.2707217037677765"
"8949","0.3448309898376465","0.3448309898376465","0.3448309898376465"
"8950","0.5662302374839783","0.5662302374839783","0.5662302374839783"
"8951","0.31433171033859253","0.31433171033859253","0.31433171033859253"
"8952","0.35529565811157227","0.35529565811157227","0.35529565811157227"
"8953","0.631173312664032","0.631173312664032","0.631173312664032"
"8954","0.3689880073070526","0.3689880073070526","0.3689880073070526"
"8955","0.3664037585258484","0.3664037585258484","0.3664037585258484"
"8956","0.30557167530059814","0.30557167530059814","0.30557167530059814"
"8957","0.504658579826355","0.504658579826355","0.504658579826355"
"8958","0.3150905966758728","0.3150905966758728","0.3150905966758728"
"8959","0.4350128173828125","0.4350128173828125","0.4350128173828125"
"8960","0.25827109813690186","0.25827109813690186","0.25827109813690186"
"8961","0.4415249228477478","0.4415249228477478","0.4415249228477478"
"8962","0.3925011157989502","0.3925011157989502","0.3925011157989502"
"8963","0.3273533582687378","0.3273533582687378","0.3273533582687378"
"8964","0.5732927918434143","0.5732927918434143","0.5732927918434143"
"8965","0.4932548403739929","0.4932548403739929","0.4932548403739929"
"8966","0.3192436397075653","0.3192436397075653","0.3192436397075653"
"8967","0.32586780190467834","0.32586780190467834","0.32586780190467834"
"8968","0.41930195689201355","0.41930195689201355","0.41930195689201355"
"8969","0.5404614210128784","0.5404614210128784","0.5404614210128784"
"8970","0.39127418398857117","0.39127418398857117","0.39127418398857117"
"8971","0.39214301109313965","0.39214301109313965","0.39214301109313965"
"8972","0.3377235531806946","0.3377235531806946","0.3377235531806946"
"8973","0.3623853921890259","0.3623853921890259","0.3623853921890259"
"8974","0.2952580451965332","0.2952580451965332","0.2952580451965332"
"8975","0.4716469645500183","0.4716469645500183","0.4716469645500183"
"8976","0.3077693581581116","0.3077693581581116","0.3077693581581116"
"8977","0.4066159725189209","0.4066159725189209","0.4066159725189209"
"8978","0.34797996282577515","0.34797996282577515","0.34797996282577515"
"8979","0.4109456241130829","0.4109456241130829","0.4109456241130829"
"8980","0.26238352060317993","0.26238352060317993","0.26238352060317993"
"8981","0.5312727689743042","0.5312727689743042","0.5312727689743042"
"8982","0.4605225920677185","0.4605225920677185","0.4605225920677185"
"8983","0.3438231945037842","0.3438231945037842","0.3438231945037842"
"8984","0.3415089249610901","0.3415089249610901","0.3415089249610901"
"8985","0.521162748336792","0.521162748336792","0.521162748336792"
"8986","0.4101203382015228","0.4101203382015228","0.4101203382015228"
"8987","0.46702927350997925","0.46702927350997925","0.46702927350997925"
"8988","0.4076676368713379","0.4076676368713379","0.4076676368713379"
"8989","0.7149399518966675","0.7149399518966675","0.7149399518966675"
"8990","0.4854828715324402","0.4854828715324402","0.4854828715324402"
"8991","0.41888532042503357","0.41888532042503357","0.41888532042503357"
"8992","0.46414679288864136","0.46414679288864136","0.46414679288864136"
"8993","0.3752959668636322","0.3752959668636322","0.3752959668636322"
"8994","0.42367300391197205","0.42367300391197205","0.42367300391197205"
"8995","0.44506391882896423","0.44506391882896423","0.44506391882896423"
"8996","0.32712000608444214","0.32712000608444214","0.32712000608444214"
"8997","0.4125463366508484","0.4125463366508484","0.4125463366508484"
"8998","0.4008687138557434","0.4008687138557434","0.4008687138557434"
"8999","0.28420841693878174","0.28420841693878174","0.28420841693878174"
"9000","0.4366719722747803","0.4366719722747803","0.4366719722747803"
"9001","0.38798364996910095","0.38798364996910095","0.38798364996910095"
"9002","0.39462894201278687","0.39462894201278687","0.39462894201278687"
"9003","0.3714437484741211","0.3714437484741211","0.3714437484741211"
"9004","0.4118810296058655","0.4118810296058655","0.4118810296058655"
"9005","0.32792454957962036","0.32792454957962036","0.32792454957962036"
"9006","0.4221276640892029","0.4221276640892029","0.4221276640892029"
"9007","0.3993403911590576","0.3993403911590576","0.3993403911590576"
"9008","0.523187518119812","0.523187518119812","0.523187518119812"
"9009","0.4155662953853607","0.4155662953853607","0.4155662953853607"
"9010","0.4187560975551605","0.4187560975551605","0.4187560975551605"
"9011","0.35374099016189575","0.35374099016189575","0.35374099016189575"
"9012","0.5177807211875916","0.5177807211875916","0.5177807211875916"
"9013","0.3346022963523865","0.3346022963523865","0.3346022963523865"
"9014","0.6019436717033386","0.6019436717033386","0.6019436717033386"
"9015","0.40394943952560425","0.40394943952560425","0.40394943952560425"
"9016","0.5367040634155273","0.5367040634155273","0.5367040634155273"
"9017","0.4661102890968323","0.4661102890968323","0.4661102890968323"
"9018","0.42693251371383667","0.42693251371383667","0.42693251371383667"
"9019","0.38813838362693787","0.38813838362693787","0.38813838362693787"
"9020","0.38159820437431335","0.38159820437431335","0.38159820437431335"
"9021","0.454393208026886","0.454393208026886","0.454393208026886"
"9022","0.3605641722679138","0.3605641722679138","0.3605641722679138"
"9023","0.3882659077644348","0.3882659077644348","0.3882659077644348"
"9024","0.414975643157959","0.414975643157959","0.414975643157959"
"9025","0.31685709953308105","0.31685709953308105","0.31685709953308105"
"9026","0.2868313193321228","0.2868313193321228","0.2868313193321228"
"9027","0.5664399862289429","0.5664399862289429","0.5664399862289429"
"9028","0.4139452874660492","0.4139452874660492","0.4139452874660492"
"9029","0.23359648883342743","0.23359648883342743","0.23359648883342743"
"9030","0.3593812584877014","0.3593812584877014","0.3593812584877014"
"9031","0.3188254237174988","0.3188254237174988","0.3188254237174988"
"9032","0.3971404731273651","0.3971404731273651","0.3971404731273651"
"9033","0.40576228499412537","0.40576228499412537","0.40576228499412537"
"9034","0.5150291919708252","0.5150291919708252","0.5150291919708252"
"9035","0.34849056601524353","0.34849056601524353","0.34849056601524353"
"9036","0.5298160910606384","0.5298160910606384","0.5298160910606384"
"9037","0.3062875270843506","0.3062875270843506","0.3062875270843506"
"9038","0.3575845956802368","0.3575845956802368","0.3575845956802368"
"9039","0.4842166602611542","0.4842166602611542","0.4842166602611542"
"9040","0.33532342314720154","0.33532342314720154","0.33532342314720154"
"9041","0.5554322004318237","0.5554322004318237","0.5554322004318237"
"9042","0.3744587302207947","0.3744587302207947","0.3744587302207947"
"9043","0.4050900936126709","0.4050900936126709","0.4050900936126709"
"9044","0.4679720103740692","0.4679720103740692","0.4679720103740692"
"9045","0.5332249402999878","0.5332249402999878","0.5332249402999878"
"9046","0.29254594445228577","0.29254594445228577","0.29254594445228577"
"9047","0.4065330922603607","0.4065330922603607","0.4065330922603607"
"9048","0.318484902381897","0.318484902381897","0.318484902381897"
"9049","0.5379913449287415","0.5379913449287415","0.5379913449287415"
"9050","0.37056899070739746","0.37056899070739746","0.37056899070739746"
"9051","0.3590521812438965","0.3590521812438965","0.3590521812438965"
"9052","0.5137344598770142","0.5137344598770142","0.5137344598770142"
"9053","0.38262486457824707","0.38262486457824707","0.38262486457824707"
"9054","0.33056142926216125","0.33056142926216125","0.33056142926216125"
"9055","0.5723741054534912","0.5723741054534912","0.5723741054534912"
"9056","0.32625555992126465","0.32625555992126465","0.32625555992126465"
"9057","0.3944154381752014","0.3944154381752014","0.3944154381752014"
"9058","0.44828805327415466","0.44828805327415466","0.44828805327415466"
"9059","0.5783587694168091","0.5783587694168091","0.5783587694168091"
"9060","0.40257567167282104","0.40257567167282104","0.40257567167282104"
"9061","0.4828411936759949","0.4828411936759949","0.4828411936759949"
"9062","0.34339678287506104","0.34339678287506104","0.34339678287506104"
"9063","0.46379679441452026","0.46379679441452026","0.46379679441452026"
"9064","0.320803165435791","0.320803165435791","0.320803165435791"
"9065","0.3927602767944336","0.3927602767944336","0.3927602767944336"
"9066","0.6740907430648804","0.6740907430648804","0.6740907430648804"
"9067","0.30288657546043396","0.30288657546043396","0.30288657546043396"
"9068","0.38454294204711914","0.38454294204711914","0.38454294204711914"
"9069","0.42883023619651794","0.42883023619651794","0.42883023619651794"
"9070","0.4251818060874939","0.4251818060874939","0.4251818060874939"
"9071","0.3073161840438843","0.3073161840438843","0.3073161840438843"
"9072","0.403982937335968","0.403982937335968","0.403982937335968"
"9073","0.2844291627407074","0.2844291627407074","0.2844291627407074"
"9074","0.3476822078227997","0.3476822078227997","0.3476822078227997"
"9075","0.5456838607788086","0.5456838607788086","0.5456838607788086"
"9076","0.42035216093063354","0.42035216093063354","0.42035216093063354"
"9077","0.3499668836593628","0.3499668836593628","0.3499668836593628"
"9078","0.4589490592479706","0.4589490592479706","0.4589490592479706"
"9079","0.39876067638397217","0.39876067638397217","0.39876067638397217"
"9080","0.4669153094291687","0.4669153094291687","0.4669153094291687"
"9081","0.528191328048706","0.528191328048706","0.528191328048706"
"9082","0.31969109177589417","0.31969109177589417","0.31969109177589417"
"9083","0.2504268288612366","0.2504268288612366","0.2504268288612366"
"9084","0.33044683933258057","0.33044683933258057","0.33044683933258057"
"9085","0.3791833817958832","0.3791833817958832","0.3791833817958832"
"9086","0.4459872245788574","0.4459872245788574","0.4459872245788574"
"9087","0.37832245230674744","0.37832245230674744","0.37832245230674744"
"9088","0.39757394790649414","0.39757394790649414","0.39757394790649414"
"9089","0.4206433892250061","0.4206433892250061","0.4206433892250061"
"9090","0.33574217557907104","0.33574217557907104","0.33574217557907104"
"9091","0.4400511682033539","0.4400511682033539","0.4400511682033539"
"9092","0.3562241494655609","0.3562241494655609","0.3562241494655609"
"9093","0.37000203132629395","0.37000203132629395","0.37000203132629395"
"9094","0.4720684885978699","0.4720684885978699","0.4720684885978699"
"9095","0.5444919466972351","0.5444919466972351","0.5444919466972351"
"9096","0.4755958020687103","0.4755958020687103","0.4755958020687103"
"9097","0.26462680101394653","0.26462680101394653","0.26462680101394653"
"9098","0.3480297327041626","0.3480297327041626","0.3480297327041626"
"9099","0.4961416721343994","0.4961416721343994","0.4961416721343994"
"9100","0.3730181157588959","0.3730181157588959","0.3730181157588959"
"9101","0.3785112798213959","0.3785112798213959","0.3785112798213959"
"9102","0.2970963716506958","0.2970963716506958","0.2970963716506958"
"9103","0.39464884996414185","0.39464884996414185","0.39464884996414185"
"9104","0.3723140358924866","0.3723140358924866","0.3723140358924866"
"9105","0.37792620062828064","0.37792620062828064","0.37792620062828064"
"9106","0.3973291516304016","0.3973291516304016","0.3973291516304016"
"9107","0.3519882559776306","0.3519882559776306","0.3519882559776306"
"9108","0.4049980640411377","0.4049980640411377","0.4049980640411377"
"9109","0.45361146330833435","0.45361146330833435","0.45361146330833435"
"9110","0.4659346342086792","0.4659346342086792","0.4659346342086792"
"9111","0.35834598541259766","0.35834598541259766","0.35834598541259766"
"9112","0.5437431335449219","0.5437431335449219","0.5437431335449219"
"9113","0.4708414673805237","0.4708414673805237","0.4708414673805237"
"9114","0.29930105805397034","0.29930105805397034","0.29930105805397034"
"9115","0.2828347682952881","0.2828347682952881","0.2828347682952881"
"9116","0.41312357783317566","0.41312357783317566","0.41312357783317566"
"9117","0.40599292516708374","0.40599292516708374","0.40599292516708374"
"9118","0.6119197607040405","0.6119197607040405","0.6119197607040405"
"9119","0.31251800060272217","0.31251800060272217","0.31251800060272217"
"9120","0.36759716272354126","0.36759716272354126","0.36759716272354126"
"9121","0.40699344873428345","0.40699344873428345","0.40699344873428345"
"9122","0.4732513129711151","0.4732513129711151","0.4732513129711151"
"9123","0.47747620940208435","0.47747620940208435","0.47747620940208435"
"9124","0.6285454034805298","0.6285454034805298","0.6285454034805298"
"9125","0.3556697368621826","0.3556697368621826","0.3556697368621826"
"9126","0.3031536340713501","0.3031536340713501","0.3031536340713501"
"9127","0.3960084915161133","0.3960084915161133","0.3960084915161133"
"9128","0.45507320761680603","0.45507320761680603","0.45507320761680603"
"9129","0.4628126323223114","0.4628126323223114","0.4628126323223114"
"9130","0.29201769828796387","0.29201769828796387","0.29201769828796387"
"9131","0.3591218888759613","0.3591218888759613","0.3591218888759613"
"9132","0.33657512068748474","0.33657512068748474","0.33657512068748474"
"9133","0.37287741899490356","0.37287741899490356","0.37287741899490356"
"9134","0.36261510848999023","0.36261510848999023","0.36261510848999023"
"9135","0.44781965017318726","0.44781965017318726","0.44781965017318726"
"9136","0.3628014326095581","0.3628014326095581","0.3628014326095581"
"9137","0.49253925681114197","0.49253925681114197","0.49253925681114197"
"9138","0.4056510329246521","0.4056510329246521","0.4056510329246521"
"9139","0.4585138261318207","0.4585138261318207","0.4585138261318207"
"9140","0.2796769142150879","0.2796769142150879","0.2796769142150879"
"9141","0.3458884656429291","0.3458884656429291","0.3458884656429291"
"9142","0.33154183626174927","0.33154183626174927","0.33154183626174927"
"9143","0.469341516494751","0.469341516494751","0.469341516494751"
"9144","0.3753742575645447","0.3753742575645447","0.3753742575645447"
"9145","0.4785601794719696","0.4785601794719696","0.4785601794719696"
"9146","0.401399701833725","0.401399701833725","0.401399701833725"
"9147","0.4458056688308716","0.4458056688308716","0.4458056688308716"
"9148","0.4628027379512787","0.4628027379512787","0.4628027379512787"
"9149","0.32551559805870056","0.32551559805870056","0.32551559805870056"
"9150","0.4955187737941742","0.4955187737941742","0.4955187737941742"
"9151","0.3645051419734955","0.3645051419734955","0.3645051419734955"
"9152","0.3776026666164398","0.3776026666164398","0.3776026666164398"
"9153","0.28334224224090576","0.28334224224090576","0.28334224224090576"
"9154","0.41537803411483765","0.41537803411483765","0.41537803411483765"
"9155","0.38201388716697693","0.38201388716697693","0.38201388716697693"
"9156","0.5596667528152466","0.5596667528152466","0.5596667528152466"
"9157","0.4865931272506714","0.4865931272506714","0.4865931272506714"
"9158","0.37165141105651855","0.37165141105651855","0.37165141105651855"
"9159","0.5294073820114136","0.5294073820114136","0.5294073820114136"
"9160","0.30766892433166504","0.30766892433166504","0.30766892433166504"
"9161","0.4940459132194519","0.4940459132194519","0.4940459132194519"
"9162","0.4421287775039673","0.4421287775039673","0.4421287775039673"
"9163","0.27372246980667114","0.27372246980667114","0.27372246980667114"
"9164","0.37024515867233276","0.37024515867233276","0.37024515867233276"
"9165","0.4656735062599182","0.4656735062599182","0.4656735062599182"
"9166","0.49608129262924194","0.49608129262924194","0.49608129262924194"
"9167","0.36296412348747253","0.36296412348747253","0.36296412348747253"
"9168","0.4050246477127075","0.4050246477127075","0.4050246477127075"
"9169","0.3160816431045532","0.3160816431045532","0.3160816431045532"
"9170","0.3497401177883148","0.3497401177883148","0.3497401177883148"
"9171","0.4519882798194885","0.4519882798194885","0.4519882798194885"
"9172","0.5283645391464233","0.5283645391464233","0.5283645391464233"
"9173","0.44363078474998474","0.44363078474998474","0.44363078474998474"
"9174","0.28676891326904297","0.28676891326904297","0.28676891326904297"
"9175","0.4283371865749359","0.4283371865749359","0.4283371865749359"
"9176","0.33881792426109314","0.33881792426109314","0.33881792426109314"
"9177","0.44213876128196716","0.44213876128196716","0.44213876128196716"
"9178","0.3432416319847107","0.3432416319847107","0.3432416319847107"
"9179","0.267967164516449","0.267967164516449","0.267967164516449"
"9180","0.431208074092865","0.431208074092865","0.431208074092865"
"9181","0.5629316568374634","0.5629316568374634","0.5629316568374634"
"9182","0.37585315108299255","0.37585315108299255","0.37585315108299255"
"9183","0.41973876953125","0.41973876953125","0.41973876953125"
"9184","0.4222153425216675","0.4222153425216675","0.4222153425216675"
"9185","0.36532294750213623","0.36532294750213623","0.36532294750213623"
"9186","0.3870205283164978","0.3870205283164978","0.3870205283164978"
"9187","0.411965548992157","0.411965548992157","0.411965548992157"
"9188","0.5214658975601196","0.5214658975601196","0.5214658975601196"
"9189","0.44490501284599304","0.44490501284599304","0.44490501284599304"
"9190","0.4330020844936371","0.4330020844936371","0.4330020844936371"
"9191","0.32649800181388855","0.32649800181388855","0.32649800181388855"
"9192","0.3422870635986328","0.3422870635986328","0.3422870635986328"
"9193","0.3784690499305725","0.3784690499305725","0.3784690499305725"
"9194","0.36575740575790405","0.36575740575790405","0.36575740575790405"
"9195","0.28430306911468506","0.28430306911468506","0.28430306911468506"
"9196","0.36056429147720337","0.36056429147720337","0.36056429147720337"
"9197","0.3334144949913025","0.3334144949913025","0.3334144949913025"
"9198","0.35618138313293457","0.35618138313293457","0.35618138313293457"
"9199","0.40426963567733765","0.40426963567733765","0.40426963567733765"
"9200","0.385650634765625","0.385650634765625","0.385650634765625"
"9201","0.504472553730011","0.504472553730011","0.504472553730011"
"9202","0.24946174025535583","0.24946174025535583","0.24946174025535583"
"9203","0.4364546239376068","0.4364546239376068","0.4364546239376068"
"9204","0.44290006160736084","0.44290006160736084","0.44290006160736084"
"9205","0.4629722237586975","0.4629722237586975","0.4629722237586975"
"9206","0.4099689722061157","0.4099689722061157","0.4099689722061157"
"9207","0.45631563663482666","0.45631563663482666","0.45631563663482666"
"9208","0.3582741618156433","0.3582741618156433","0.3582741618156433"
"9209","0.4766119420528412","0.4766119420528412","0.4766119420528412"
"9210","0.42454010248184204","0.42454010248184204","0.42454010248184204"
"9211","0.40924638509750366","0.40924638509750366","0.40924638509750366"
"9212","0.285768985748291","0.285768985748291","0.285768985748291"
"9213","0.48481184244155884","0.48481184244155884","0.48481184244155884"
"9214","0.3929733633995056","0.3929733633995056","0.3929733633995056"
"9215","0.4941670298576355","0.4941670298576355","0.4941670298576355"
"9216","0.438044011592865","0.438044011592865","0.438044011592865"
"9217","0.3254622220993042","0.3254622220993042","0.3254622220993042"
"9218","0.3301805257797241","0.3301805257797241","0.3301805257797241"
"9219","0.4163242280483246","0.4163242280483246","0.4163242280483246"
"9220","0.4501371383666992","0.4501371383666992","0.4501371383666992"
"9221","0.5046553015708923","0.5046553015708923","0.5046553015708923"
"9222","0.3694797456264496","0.3694797456264496","0.3694797456264496"
"9223","0.5203021764755249","0.5203021764755249","0.5203021764755249"
"9224","0.3392966687679291","0.3392966687679291","0.3392966687679291"
"9225","0.4044129252433777","0.4044129252433777","0.4044129252433777"
"9226","0.28724920749664307","0.28724920749664307","0.28724920749664307"
"9227","0.4111129641532898","0.4111129641532898","0.4111129641532898"
"9228","0.3625769317150116","0.3625769317150116","0.3625769317150116"
"9229","0.3520606756210327","0.3520606756210327","0.3520606756210327"
"9230","0.45128950476646423","0.45128950476646423","0.45128950476646423"
"9231","0.45618268847465515","0.45618268847465515","0.45618268847465515"
"9232","0.2741802930831909","0.2741802930831909","0.2741802930831909"
"9233","0.5467619299888611","0.5467619299888611","0.5467619299888611"
"9234","0.3566712737083435","0.3566712737083435","0.3566712737083435"
"9235","0.3878832757472992","0.3878832757472992","0.3878832757472992"
"9236","0.34046778082847595","0.34046778082847595","0.34046778082847595"
"9237","0.3336484134197235","0.3336484134197235","0.3336484134197235"
"9238","0.39252611994743347","0.39252611994743347","0.39252611994743347"
"9239","0.38157451152801514","0.38157451152801514","0.38157451152801514"
"9240","0.33793243765830994","0.33793243765830994","0.33793243765830994"
"9241","0.3275855779647827","0.3275855779647827","0.3275855779647827"
"9242","0.32318174839019775","0.32318174839019775","0.32318174839019775"
"9243","0.37004953622817993","0.37004953622817993","0.37004953622817993"
"9244","0.44191884994506836","0.44191884994506836","0.44191884994506836"
"9245","0.32697775959968567","0.32697775959968567","0.32697775959968567"
"9246","0.30722928047180176","0.30722928047180176","0.30722928047180176"
"9247","0.4551084041595459","0.4551084041595459","0.4551084041595459"
"9248","0.35801583528518677","0.35801583528518677","0.35801583528518677"
"9249","0.581325888633728","0.581325888633728","0.581325888633728"
"9250","0.4835420548915863","0.4835420548915863","0.4835420548915863"
"9251","0.34255942702293396","0.34255942702293396","0.34255942702293396"
"9252","0.30887678265571594","0.30887678265571594","0.30887678265571594"
"9253","0.2211236208677292","0.2211236208677292","0.2211236208677292"
"9254","0.47574734687805176","0.47574734687805176","0.47574734687805176"
"9255","0.4471365213394165","0.4471365213394165","0.4471365213394165"
"9256","0.2748395800590515","0.2748395800590515","0.2748395800590515"
"9257","0.43579739332199097","0.43579739332199097","0.43579739332199097"
"9258","0.3351380228996277","0.3351380228996277","0.3351380228996277"
"9259","0.4233019948005676","0.4233019948005676","0.4233019948005676"
"9260","0.32078099250793457","0.32078099250793457","0.32078099250793457"
"9261","0.4506131112575531","0.4506131112575531","0.4506131112575531"
"9262","0.5189447402954102","0.5189447402954102","0.5189447402954102"
"9263","0.334452360868454","0.334452360868454","0.334452360868454"
"9264","0.37855076789855957","0.37855076789855957","0.37855076789855957"
"9265","0.38443297147750854","0.38443297147750854","0.38443297147750854"
"9266","0.4100332260131836","0.4100332260131836","0.4100332260131836"
"9267","0.4257437586784363","0.4257437586784363","0.4257437586784363"
"9268","0.44560596346855164","0.44560596346855164","0.44560596346855164"
"9269","0.27707013487815857","0.27707013487815857","0.27707013487815857"
"9270","0.3006971776485443","0.3006971776485443","0.3006971776485443"
"9271","0.38214319944381714","0.38214319944381714","0.38214319944381714"
"9272","0.3391319513320923","0.3391319513320923","0.3391319513320923"
"9273","0.3703554570674896","0.3703554570674896","0.3703554570674896"
"9274","0.46115440130233765","0.46115440130233765","0.46115440130233765"
"9275","0.44280099868774414","0.44280099868774414","0.44280099868774414"
"9276","0.39525675773620605","0.39525675773620605","0.39525675773620605"
"9277","0.31058192253112793","0.31058192253112793","0.31058192253112793"
"9278","0.33870038390159607","0.33870038390159607","0.33870038390159607"
"9279","0.475219190120697","0.475219190120697","0.475219190120697"
"9280","0.38760197162628174","0.38760197162628174","0.38760197162628174"
"9281","0.35316532850265503","0.35316532850265503","0.35316532850265503"
"9282","0.4239553213119507","0.4239553213119507","0.4239553213119507"
"9283","0.3753325641155243","0.3753325641155243","0.3753325641155243"
"9284","0.2937864661216736","0.2937864661216736","0.2937864661216736"
"9285","0.32698380947113037","0.32698380947113037","0.32698380947113037"
"9286","0.24022313952445984","0.24022313952445984","0.24022313952445984"
"9287","0.4439276158809662","0.4439276158809662","0.4439276158809662"
"9288","0.4344603419303894","0.4344603419303894","0.4344603419303894"
"9289","0.3783077001571655","0.3783077001571655","0.3783077001571655"
"9290","0.29073211550712585","0.29073211550712585","0.29073211550712585"
"9291","0.336755633354187","0.336755633354187","0.336755633354187"
"9292","0.41605207324028015","0.41605207324028015","0.41605207324028015"
"9293","0.41561466455459595","0.41561466455459595","0.41561466455459595"
"9294","0.49264559149742126","0.49264559149742126","0.49264559149742126"
"9295","0.34308016300201416","0.34308016300201416","0.34308016300201416"
"9296","0.33276915550231934","0.33276915550231934","0.33276915550231934"
"9297","0.43157273530960083","0.43157273530960083","0.43157273530960083"
"9298","0.40265926718711853","0.40265926718711853","0.40265926718711853"
"9299","0.3394439220428467","0.3394439220428467","0.3394439220428467"
"9300","0.3509235382080078","0.3509235382080078","0.3509235382080078"
"9301","0.3922707438468933","0.3922707438468933","0.3922707438468933"
"9302","0.4680485725402832","0.4680485725402832","0.4680485725402832"
"9303","0.5855409502983093","0.5855409502983093","0.5855409502983093"
"9304","0.2893105149269104","0.2893105149269104","0.2893105149269104"
"9305","0.3822917938232422","0.3822917938232422","0.3822917938232422"
"9306","0.3470785617828369","0.3470785617828369","0.3470785617828369"
"9307","0.27357596158981323","0.27357596158981323","0.27357596158981323"
"9308","0.4261074960231781","0.4261074960231781","0.4261074960231781"
"9309","0.4378087520599365","0.4378087520599365","0.4378087520599365"
"9310","0.413149893283844","0.413149893283844","0.413149893283844"
"9311","0.29712411761283875","0.29712411761283875","0.29712411761283875"
"9312","0.348625510931015","0.348625510931015","0.348625510931015"
"9313","0.29726243019104004","0.29726243019104004","0.29726243019104004"
"9314","0.33617711067199707","0.33617711067199707","0.33617711067199707"
"9315","0.3848472833633423","0.3848472833633423","0.3848472833633423"
"9316","0.3489576578140259","0.3489576578140259","0.3489576578140259"
"9317","0.3680499494075775","0.3680499494075775","0.3680499494075775"
"9318","0.49884411692619324","0.49884411692619324","0.49884411692619324"
"9319","0.33969542384147644","0.33969542384147644","0.33969542384147644"
"9320","0.4359719753265381","0.4359719753265381","0.4359719753265381"
"9321","0.5300919413566589","0.5300919413566589","0.5300919413566589"
"9322","0.4004972577095032","0.4004972577095032","0.4004972577095032"
"9323","0.4389339089393616","0.4389339089393616","0.4389339089393616"
"9324","0.42852455377578735","0.42852455377578735","0.42852455377578735"
"9325","0.37679678201675415","0.37679678201675415","0.37679678201675415"
"9326","0.3269274830818176","0.3269274830818176","0.3269274830818176"
"9327","0.3970152735710144","0.3970152735710144","0.3970152735710144"
"9328","0.4773496985435486","0.4773496985435486","0.4773496985435486"
"9329","0.34979844093322754","0.34979844093322754","0.34979844093322754"
"9330","0.3599143624305725","0.3599143624305725","0.3599143624305725"
"9331","0.2671906054019928","0.2671906054019928","0.2671906054019928"
"9332","0.3669131398200989","0.3669131398200989","0.3669131398200989"
"9333","0.2746649980545044","0.2746649980545044","0.2746649980545044"
"9334","0.3010833263397217","0.3010833263397217","0.3010833263397217"
"9335","0.39658206701278687","0.39658206701278687","0.39658206701278687"
"9336","0.2961246371269226","0.2961246371269226","0.2961246371269226"
"9337","0.3489636182785034","0.3489636182785034","0.3489636182785034"
"9338","0.2826632857322693","0.2826632857322693","0.2826632857322693"
"9339","0.4358493983745575","0.4358493983745575","0.4358493983745575"
"9340","0.4131864309310913","0.4131864309310913","0.4131864309310913"
"9341","0.3374590575695038","0.3374590575695038","0.3374590575695038"
"9342","0.38361382484436035","0.38361382484436035","0.38361382484436035"
"9343","0.46002906560897827","0.46002906560897827","0.46002906560897827"
"9344","0.5606282949447632","0.5606282949447632","0.5606282949447632"
"9345","0.43102914094924927","0.43102914094924927","0.43102914094924927"
"9346","0.42059797048568726","0.42059797048568726","0.42059797048568726"
"9347","0.3012591600418091","0.3012591600418091","0.3012591600418091"
"9348","0.4044809341430664","0.4044809341430664","0.4044809341430664"
"9349","0.4054797291755676","0.4054797291755676","0.4054797291755676"
"9350","0.3847537636756897","0.3847537636756897","0.3847537636756897"
"9351","0.3281773030757904","0.3281773030757904","0.3281773030757904"
"9352","0.37296685576438904","0.37296685576438904","0.37296685576438904"
"9353","0.38017404079437256","0.38017404079437256","0.38017404079437256"
